user_id,signup_date,age,region,acquisition_channel,kyc_status
U009778,2023-12-18 01:30:36,19,South,Organic,Verified
U009779,2023-02-11 20:57:21,68,West,Paid Search,Verified
U009780,2023-06-11 05:47:49,23,Central,Referral,Verified
U009781,2024-12-21 16:03:55,67,East,Organic,Verified
U009782,2024-01-05 15:40:25,26,East,Paid Search,Verified
U009783,2024-03-30 14:12:55,46,West,Social,Pending
U009784,2024-10-10 19:33:41,34,Central,Organic,Pending
U009785,2024-06-05 00:46:03,54,South,Organic,Verified
U009786,2024-08-01 10:46:18,39,North,Referral,Verified
U009787,2024-06-03 19:09:04,37,West,Referral,Verified
U009788,2023-12-31 03:28:57,43,West,Social,Verified
U009789,2024-04-06 18:40:14,69,North,Organic,Verified
U009790,2023-07-30 14:23:25,31,South,paid search ,Verified
U009791,2024-10-12 00:04:42,29,East,Paid Search,Verified
U009792,2023-05-12 07:36:39,21,West,Organic,Pending
U009793,2024-10-07 09:26:41,57,West,Paid Search,Verified
U009794,2024-10-03 05:16:04,53,North,Paid Search,Pending
U009795,2023-04-14 20:43:27,50,North,Organic,Verified
U009796,2024-06-02 10:07:29,19,West,Organic,Verified
U009797,2024-12-23 10:59:15,59,North,Organic,Verified
U009798,2024-02-22 16:18:03,60,East,Paid Search,Verified
U009799,2023-09-06 10:50:18,68,East,Organic,Rejected
U009800,2024-10-03 23:41:41,67,South,Organic,Verified
U009801,2024-01-10 03:58:59,31,West,Organic,Verified
U009802,2023-03-30 20:00:49,55,North,Referral,Verified
U009803,2023-07-01 23:16:59,39,West,Social,Verified
U009804,2024-05-13 05:12:44,49,East,Organic,Verified
U009805,2023-11-29 10:00:59,35,East,Social,Verified
U009806,2023-06-08 04:47:58,52,Central,Referral,Verified
U009807,2024-08-06 07:04:02,68,North,Social,Verified
U009808,2023-03-30 00:31:00,52,West,Paid Search,Verified
U009809,2023-06-09 22:03:05,66,,Paid Search,Verified
U009810,2023-12-06 21:27:39,67,Central,Affiliate,Rejected
U009811,2023-01-29 20:28:02,24,North,Paid Search,Verified
U009812,2023-10-10 19:07:26,69,East,Social,Rejected
U009813,2024-10-26 06:21:45,61,North,Social,Verified
U009814,2024-11-18 01:21:41,40,South,Paid Search,Verified
U009815,2024-09-28 12:38:43,49,North,Paid Search,Rejected
U009816,2023-08-25 12:07:17,50,North,Paid Search,Verified
U009817,2023-02-17 08:31:58,59,North,Referral,Pending
U009818,2024-08-17 21:05:15,60,North,Referral,Verified
U009819,2023-09-30 12:31:13,23,West,Referral,Verified
U009820,2024-06-30 15:26:56,18,South,Organic,Verified
U009821,2023-03-28 23:48:28,31,North,Social,Verified
U009822,2024-05-02 14:01:34,45,Central,Organic,Verified
U009823,2024-03-04 01:31:30,63,West,Organic,Verified
U009824,2024-11-02 21:24:58,52,South,Organic,Verified
U009825,2023-03-16 09:48:41,25,South,Organic,Verified
U009826,2023-10-25 18:50:20,56,East,Paid Search,Rejected
U009827,2024-12-23 15:46:51,42,East,Organic,Verified
U009828,2023-10-12 11:02:21,37,West,Organic,Verified
U009829,2024-04-25 08:54:06,58,East,Organic,Verified
U009830,2023-04-28 11:47:55,33,Central,Organic,Pending
U009831,2024-06-15 17:39:31,50,West,Social,Pending
U009832,2023-07-21 07:21:05,27,Central,Paid Search,Pending
U009833,2024-02-22 17:18:49,38,East,Organic,Verified
U009834,2024-10-04 05:41:00,47,West,Paid Search,Verified
U009835,2024-04-27 13:36:37,51,West,Referral,Verified
U009836,2023-12-13 07:10:29,66,West,Paid Search,Verified
U009837,2023-05-19 17:43:38,33,North,Organic,Pending
U009838,2023-09-07 04:30:36,65,North,Referral,Verified
U009839,2024-09-11 23:18:51,61,North,Organic,Verified
U009840,2023-06-07 18:16:59,37,South,Organic,Verified
U009841,2024-04-24 02:25:18,25,Central,Social,Verified
U009842,2023-12-21 00:30:12,31,West,Paid Search,Verified
U009843,2023-08-23 05:44:55,52,North,Organic,Verified
U009844,2024-06-07 03:58:38,59,South,Organic,Verified
U009845,2023-07-29 06:50:39,50,South,Referral,Verified
U009846,2024-01-22 08:30:50,56,West,Organic,Verified
U009847,2024-07-07 03:11:36,23,Central,Paid Search,Verified
U009848,2024-09-22 19:44:02,44,North,Organic,Pending
U009849,2024-04-04 17:52:54,64,South,Organic,Verified
U009850,2024-04-28 05:58:07,38,Central,Paid Search,Verified
U009851,2024-07-28 22:05:45,65,West,Organic,Rejected
U009852,2023-07-16 13:11:07,24,Central,Paid Search,Verified
U009853,2023-07-03 03:56:12,69,South,Organic,Verified
U009854,2023-12-20 07:24:40,59,North,Social,Rejected
U009855,2024-04-05 15:36:47,51,West,Referral,Verified
U009856,2024-04-16 13:50:58,50,North,Organic,Verified
U009857,2023-04-23 05:26:31,67,West,Organic,Verified
U009858,2024-07-23 20:17:33,37,West,Referral,Verified
U009859,2023-09-23 13:43:23,26,South,Referral,Verified
U009860,2024-10-02 10:07:26,66,East,Paid Search,Verified
U009861,2024-06-12 18:47:19,23,West,Organic,Verified
U009862,2024-12-18 13:09:44,52,Central,Paid Search,Verified
U009863,2024-04-06 02:49:48,32,South,paid search ,Verified
U009864,2024-01-21 01:43:17,67,West,Organic,Verified
U009865,2023-05-18 03:19:11,69,North,Paid Search,Verified
U009866,2023-10-19 00:36:26,43,Central,Referral,Verified
U009867,2024-09-18 14:09:49,46,West,Paid Search,Verified
U009868,2023-10-06 21:09:31,42,North,Organic,Verified
U009869,2023-02-08 22:42:33,40,West,Organic,Verified
U009870,2023-06-28 22:43:25,67,West,Referral,Verified
U009871,2024-03-10 12:10:43,33,West,Paid Search,Verified
U009872,2024-04-04 06:00:11,68,South,Referral,Verified
U009873,2024-12-19 04:32:06,52,West,Paid Search,Verified
U009874,2024-11-12 17:08:40,68,West,Paid Search,Verified
U009875,2024-01-23 23:57:46,50,South,Paid Search,Pending
U009876,2024-02-09 19:03:27,61,North,Social,Verified
U009877,2024-08-07 11:46:13,43,Central,Affiliate,Verified
U009878,2023-02-05 12:17:28,42,East,Paid Search,Verified
U009879,2024-03-10 11:34:14,31,East,Referral,Verified
U009880,2023-12-13 00:30:52,29,Central,Organic,Verified
U009881,2024-07-25 15:42:26,19,North,Organic,Verified
U009882,2024-08-07 06:14:20,38,West,Organic,Verified
U009883,2024-04-23 14:00:33,70,East,Referral,Verified
U009884,2024-04-24 19:35:23,67,North,Social,Verified
U009885,2024-05-19 12:37:58,54,Central,Referral,Verified
U009886,2024-02-28 11:57:45,37,West,Referral,Verified
U009887,2023-06-16 07:15:04,45,North,Organic,Pending
U009888,2023-07-27 16:51:40,58,Central,Social,Verified
U009889,2024-06-25 12:42:08,18,Central,Organic,Pending
U009890,2024-03-27 09:47:57,66,West,Social,Verified
U009891,2023-06-23 16:10:52,64,North,Organic,Verified
U009892,2024-10-02 20:04:27,69,North,Organic,Verified
U009893,2024-12-16 20:49:03,23,West,Paid Search,Verified
U009894,2024-04-02 00:56:32,68,Central,Organic,Rejected
U009895,2023-06-16 06:49:53,50,North,Organic,Verified
U009896,2024-11-15 22:40:16,47,East,Referral,Pending
U009897,2023-06-22 18:42:13,27,North,Referral,Verified
U009898,2023-11-12 16:46:21,44,East,Organic,Verified
U009899,2024-09-18 19:57:11,37,East,Paid Search,Verified
U009900,2024-01-16 02:17:37,70,North,Referral,Rejected
U009901,2023-06-27 09:06:44,36,East,Organic,Verified
U009902,2023-02-28 11:23:16,29,East,Paid Search,Verified
U009903,2023-09-21 11:01:00,68,South,Referral,Verified
U009904,2024-05-05 15:00:35,27,Central,Social,Pending
U009905,2024-06-05 16:29:44,65,North,Paid Search,Rejected
U009906,2023-06-12 17:56:01,69,North,Referral,Verified
U009907,2023-04-26 21:16:30,34,East,Paid Search,Verified
U009908,2024-05-27 01:26:51,54,East,Referral,Pending
U009909,2023-04-27 02:56:13,60,South,Affiliate,Verified
U009910,2023-02-16 21:43:55,46,Central,Paid Search,Verified
U009911,2023-12-22 00:59:58,54,South,Organic,Verified
U009912,2024-02-21 18:22:25,24,South,Affiliate,Verified
U009913,2023-06-27 21:34:01,45,West,Referral,Verified
U009914,2023-06-04 04:34:49,45,Central,Referral,Verified
U009915,2023-06-22 00:43:38,48,East,Paid Search,Verified
U009916,2023-09-08 06:18:53,68,North,Organic,Verified
U009917,2023-01-07 17:51:57,61,South,Paid Search,Verified
U009918,2023-01-09 13:57:58,49,North,Paid Search,Verified
U009919,2023-09-28 10:16:36,39,East,Paid Search,Rejected
U009920,2023-01-15 12:42:45,39,West,Organic,Verified
U009921,2023-08-21 07:44:58,19,South,Referral,Verified
U009922,2024-02-29 01:34:52,47,East,Paid Search,Verified
U009923,2023-01-23 17:50:59,31,West,Referral,Verified
U009924,2024-03-27 00:17:29,64,South,Organic,Verified
U009925,2024-03-29 12:00:19,59,North,Paid Search,Verified
U009926,2024-02-23 12:48:13,66,West,Organic,Pending
U009927,2024-04-02 10:59:55,70,North,Referral,Verified
U009928,2024-08-13 17:49:22,39,North,Referral,Verified
U009929,2023-02-21 16:25:27,40,North,Paid Search,Verified
U009930,2023-05-04 05:51:34,50,East,Social,Verified
U009931,2023-08-20 10:34:05,40,East,Organic,Verified
U009932,2024-05-17 07:46:47,32,East,Paid Search,Verified
U009933,2024-09-29 03:33:10,55,South,Referral,Rejected
U009934,2024-11-01 15:00:11,41,East,Paid Search,Pending
U009935,2024-02-29 23:34:01,67,North,Referral,Pending
U009936,2023-10-27 09:11:50,29,West,Social,Verified
U009937,2023-10-28 17:47:49,41,Central,Referral,Verified
U009938,2023-02-13 16:06:38,46,East,Organic,Verified
U009939,2023-12-06 12:35:08,66,South,Organic,Verified
U009940,2024-01-10 09:03:11,48,West,Affiliate,Verified
U009941,2023-06-02 01:03:55,21,North,Organic,unknown
U009942,2024-07-14 14:31:03,35,South,Paid Search,Verified
U009943,2023-08-09 11:22:05,64,Central,Social,Verified
U009944,2024-10-29 05:21:44,32,North,Referral,Verified
U009945,2023-03-20 04:23:28,36,North,Organic,Verified
U009946,2024-10-26 18:50:02,26,East,Referral,Pending
U009947,2024-07-14 16:47:03,56,East,Paid Search,Verified
U009948,2023-06-13 11:19:49,25,East,Social,Verified
U009949,2024-04-19 14:53:55,37,North,Paid Search,Verified
U009950,2023-08-15 20:10:10,55,,Paid Search,Verified
U009951,2024-08-06 19:19:33,65,South,Organic,Verified
U009952,2023-04-28 06:06:39,29,Central,Organic,Verified
U009953,2023-06-28 18:50:32,35,North,Paid Search,Verified
U009954,2023-08-13 06:09:49,24,North,Referral,Verified
U009955,2023-05-26 18:22:25,41,East,Paid Search,Verified
U009956,2023-08-31 22:45:00,70,North,Affiliate,Verified
U009957,2024-03-15 21:16:42,34,East,Organic,Pending
U009958,2024-04-07 04:00:45,31,North,Organic,Verified
U009959,2024-02-09 08:54:44,39,South,Referral,Verified
U009960,2023-05-19 10:36:16,65,North,Referral,Verified
U009961,2023-05-28 18:49:24,46,South,Paid Search,Verified
U009962,2024-11-02 03:50:02,50,North,Paid Search,Pending
U009963,2023-07-03 11:25:26,59,South,Organic,Verified
U009964,2023-03-17 06:18:09,55,North,Referral,Pending
U009965,2023-11-28 09:52:10,49,West,Social,Verified
U009966,2023-01-06 00:30:09,47,West,Affiliate,Verified
U009967,2023-09-08 03:17:20,46,North,Referral,Verified
U009968,2024-09-16 02:38:19,27,North,Referral,Verified
U009969,2023-07-15 04:40:52,39,North,Referral,Pending
U009970,2024-05-28 18:02:49,62,North,Referral,Verified
U009971,2023-12-24 13:31:51,20,East,Organic,Rejected
U009972,2023-09-17 09:54:17,61,South,Paid Search,Verified
U009973,2024-04-27 22:47:56,47,Central,Affiliate,Verified
U009974,2024-03-10 17:09:17,36,West,Affiliate,Rejected
U009975,2023-08-21 07:27:15,24,North,Referral,Verified
U009976,2023-06-13 04:29:33,58,North,Organic,Verified
U009977,2024-10-31 06:41:49,18,North,Affiliate,Pending
U009978,2023-05-03 22:11:11,46,North,Organic,Verified
U009979,2024-12-01 10:25:22,26,East,Organic,Verified
U009980,2023-12-10 22:31:58,66,North,Paid Search,Verified
U009981,2024-12-28 14:56:57,27,North,Paid Search,Rejected
U009982,2023-09-15 19:51:02,60,North,Paid Search,Pending
U009983,2024-02-17 19:41:01,48,West,Referral,Pending
U009984,2024-03-25 02:49:49,20,North,Referral,Verified
U009985,2023-09-05 06:00:12,56,Central,Organic,Verified
U009986,2023-06-09 05:58:25,64,South,Organic,Verified
U009987,2024-01-15 20:19:50,29,South,Referral,Verified
U009988,2024-04-28 22:29:35,69,East,Social,Verified
U009989,2023-07-10 20:07:53,60,East,Social,Verified
U009990,2024-07-13 19:24:49,57,South,Organic,Verified
U009991,2024-04-11 09:06:53,35,East,Paid Search,Verified
U009992,2023-05-02 15:27:54,24,South,Affiliate,Verified
U009993,2024-11-16 05:07:12,40,South,Organic,Verified
U009994,2023-02-02 00:23:49,60,,Referral,Verified
U009995,2024-04-22 05:19:08,49,West,Paid Search,Pending
U009996,2023-11-17 21:34:14,52,East,Referral,Verified
U009997,2024-04-22 06:44:19,59,West,Organic,Pending
U009998,2024-07-19 00:54:07,35,Central,Organic,Verified
U009999,2024-05-16 15:45:06,19,East,Organic,Verified
U010000,2024-04-20 01:39:45,64,Central,Paid Search,Verified
U010001,2024-09-05 20:18:54,50,South,Organic,unknown
U010002,2024-05-27 08:58:03,47,East,Paid Search,Verified
U010003,2024-08-17 00:45:57,48,East,Paid Search,Verified
U010004,2023-10-22 01:44:42,63,North,Organic,Verified
U010005,2023-05-29 01:27:43,58,North,Organic,Verified
U010006,2023-06-21 12:14:45,53,East,Organic,Pending
U010007,2024-03-22 20:07:05,59,North,Social,Verified
U010008,2024-01-24 04:45:55,33,North,Organic,Verified
U010009,2023-02-26 07:42:33,55,West,Referral,Rejected
U010010,2023-05-30 04:29:13,69,East,Paid Search,Verified
U010011,2024-12-07 07:30:04,30,North,Organic,Verified
U010012,2024-06-14 03:31:36,48,North,Affiliate,Verified
U010013,2024-07-05 03:13:16,54,Central,Referral,Verified
U010014,2023-05-24 18:51:08,45,Central,Referral,Verified
U010015,2023-02-16 21:10:08,69,East,Organic,Pending
U010016,2023-08-01 14:55:56,39,North,Organic,Verified
U010017,2024-09-17 12:30:25,29,South,Organic,Verified
U010018,2024-01-05 18:39:52,25,South,Paid Search,Verified
U010019,2024-07-26 18:37:36,63,West,Social,Verified
U010020,2023-12-22 07:09:28,54,East,Paid Search,Verified
U010021,2023-12-24 20:03:09,48,West,Organic,Verified
U010022,2024-03-14 14:52:51,40,South,Organic,Verified
U010023,2024-12-01 00:25:51,39,,Paid Search,Verified
U010024,2023-11-16 08:01:45,67,South,Organic,Verified
U010025,2024-03-10 21:43:51,54,South,Paid Search,Verified
U010026,2024-11-02 05:10:20,69,East,Social,Pending
U010027,2023-09-29 18:49:03,60,East,Paid Search,Verified
U010028,2024-09-05 03:38:43,58,Central,Organic,Verified
U010029,2024-01-26 14:07:46,47,South,Organic,Verified
U010030,2024-10-03 18:04:03,30,Central,Paid Search,Pending
U010031,2023-12-08 12:05:10,52,South,Organic,Verified
U010032,2024-04-04 13:07:49,55,South,Social,Pending
U010033,2023-08-24 23:55:28,45,South,Paid Search,Verified
U010034,2024-04-08 13:20:19,19,North,Paid Search,Verified
U010035,2023-08-27 03:51:15,68,West,Referral,Verified
U010036,2024-03-20 17:09:39,61,North,Organic,Verified
U010037,2024-07-29 19:13:32,36,South,Organic,Verified
U010038,2023-11-14 11:10:13,44,South,Referral,Verified
U010039,2023-11-10 08:10:50,24,West,Organic,Verified
U010040,2023-08-24 03:17:49,67,Central,Organic,Verified
U010041,2024-06-17 05:46:49,30,West,Social,Verified
U010042,2024-03-08 03:53:26,38,South,Affiliate,Verified
U010043,2024-01-13 00:04:23,40,South,Organic,Verified
U010044,2023-01-19 15:19:04,31,South,Social,Verified
U010045,2023-03-22 08:58:22,51,Central,Organic,Verified
U010046,2023-01-06 10:38:12,70,North,Affiliate,Verified
U010047,2024-09-12 16:21:00,63,Central,Paid Search,Verified
U010048,2024-09-13 16:45:53,46,West,Paid Search,Verified
U010049,2023-02-19 14:05:00,24,West,Referral,Verified
U010050,2023-02-03 21:20:57,63,West,Organic,Verified
U010051,2024-07-24 10:43:46,31,South,Social,Verified
U010052,2024-01-19 02:24:39,66,South,Organic,Verified
U010053,2023-08-14 12:23:12,38,South,Social,Rejected
U010054,2024-03-24 22:35:08,45,North,Organic,Pending
U010055,2023-06-22 14:54:39,41,West,Organic,Verified
U010056,2023-05-25 15:57:35,42,East,Organic,Verified
U010057,2023-09-26 06:12:30,26,Central,Paid Search,Verified
U010058,2024-10-15 21:12:15,47,Central,Referral,Verified
U010059,2024-07-14 00:29:37,39,North,Referral,Verified
U010060,2023-05-19 18:28:40,62,North,Affiliate,Verified
U010061,2024-02-15 01:21:16,43,South,Paid Search,Verified
U010062,2024-10-07 16:42:09,69,North,Paid Search,Pending
U010063,2024-11-25 16:20:36,33,West,Organic,Verified
U010064,2024-07-10 23:35:22,35,West,Referral,Rejected
U010065,2023-04-05 01:38:38,19,West,Social,Pending
U010066,2023-06-25 17:48:59,57,East,Paid Search,unknown
U010067,2023-06-09 14:00:58,21,West,Paid Search,unknown
U010068,2023-04-21 01:02:16,33,East,Paid Search,Pending
U010069,2023-05-08 23:42:57,66,Central,Organic,Verified
U010070,2023-08-19 20:23:49,50,West,Paid Search,Verified
U010071,2024-02-10 12:32:47,47,West,Organic,Verified
U010072,2023-10-18 12:05:38,60,North,Affiliate,Verified
U010073,2023-11-04 04:41:48,58,West,Organic,Verified
U010074,2023-06-29 10:08:51,-5,South,Organic,Verified
U010075,2023-04-21 06:10:47,53,South,Organic,Verified
U010076,2024-12-30 04:34:47,41,East,Paid Search,Verified
U010077,2024-03-13 06:25:02,24,South,Referral,Pending
U010078,2023-06-17 15:30:32,37,North,Social,Verified
U010079,2024-08-14 07:00:27,55,North,Paid Search,Verified
U010080,2024-08-29 08:43:19,31,West,Organic,Pending
U010081,2024-12-06 17:58:58,53,West,Referral,Verified
U010082,2023-04-27 03:44:34,25,Central,Referral,Verified
U010083,2024-04-12 04:16:04,21,West,Referral,Verified
U010084,2024-12-16 13:53:08,37,South,Paid Search,Verified
U010085,2024-08-11 20:51:36,30,West,Paid Search,Pending
U010086,2023-06-14 15:10:15,64,East,Organic,Verified
U010087,2024-10-13 21:56:36,38,South,Organic,Pending
U010088,2023-11-04 19:59:00,40,Central,Social,Verified
U010089,2023-12-23 21:51:54,39,Central,Organic,Pending
U010090,2024-02-12 18:02:32,34,North,Organic,Verified
U010091,2024-07-17 02:47:55,66,West,Organic,Verified
U010092,2023-03-29 19:24:20,57,North,Organic,Pending
U010093,2024-01-29 15:43:00,26,Central,Social,Verified
U010094,2024-08-19 06:41:15,29,East,Organic,Verified
U010095,2024-02-05 09:46:52,22,North,Paid Search,Verified
U010096,2023-07-20 12:29:25,31,West,Affiliate,Verified
U010097,2023-02-11 02:06:09,52,East,Organic,Pending
U010098,2024-02-05 23:12:31,67,North,Organic,Verified
U010099,2024-05-28 10:42:28,43,West,Paid Search,Verified
U010100,2024-02-06 05:35:03,22,West,Organic,Verified
U010101,2024-12-15 22:16:18,20,East,Organic,Verified
U010102,2024-03-15 22:15:51,39,West,Referral,Verified
U010103,2024-01-07 00:09:52,32,North,Organic,Verified
U010104,2023-02-10 12:06:52,48,South,Referral,Verified
U010105,2024-02-12 18:37:30,24,West,Social,Verified
U010106,2023-05-04 02:12:02,30,North,Organic,Verified
U010107,2024-06-13 01:23:21,47,South,Organic,Verified
U010108,2023-04-28 16:05:17,32,Central,Organic,Pending
U010109,2024-10-23 21:19:07,37,West,Organic,Verified
U010110,2023-08-09 11:56:17,29,East,Paid Search,Verified
U010111,2023-11-13 19:23:59,20,East,Paid Search,Verified
U010112,2023-04-16 18:53:45,36,Central,Organic,Pending
U010113,2023-06-03 19:27:44,35,Central,Organic,Verified
U010114,2024-11-04 00:03:41,65,North,Organic,Rejected
U010115,2023-07-27 02:11:59,65,East,Referral,Verified
U010116,2024-01-10 10:57:43,40,North,Paid Search,Verified
U010117,2024-12-17 10:07:06,33,North,Referral,Verified
U010118,2024-03-31 05:02:11,40,South,Paid Search,Rejected
U010119,2023-01-31 09:32:55,50,East,Paid Search,Verified
U010120,2023-09-18 23:11:34,38,West,Referral,Verified
U010121,2023-10-10 09:40:38,58,Central,Organic,Pending
U010122,2023-07-21 15:49:56,69,South,Referral,Verified
U010123,2023-06-26 01:28:10,39,South,Paid Search,Verified
U010124,2024-01-03 07:39:50,24,North,Paid Search,Verified
U010125,2023-10-03 05:46:02,24,North,Paid Search,Pending
U010126,2023-08-03 20:32:18,64,North,Paid Search,Verified
U010127,2023-10-29 11:27:11,40,Central,Referral,Verified
U010128,2023-09-08 20:40:35,35,North,Organic,Pending
U010129,2023-06-16 23:30:47,50,West,Paid Search,Verified
U010130,2023-11-27 12:11:43,68,South,Organic,Verified
U010131,2024-11-18 21:07:11,40,East,Organic,Pending
U010132,2024-01-05 04:27:15,34,Central,Organic,Verified
U010133,2024-03-12 05:11:28,63,Central,Referral,Verified
U010134,2024-12-19 13:10:53,22,South,Referral,Verified
U010135,2024-03-23 22:28:08,62,Central,Affiliate,Verified
U010136,2023-06-13 00:36:42,45,South,Paid Search,Rejected
U010137,2023-10-18 21:15:23,19,West,Referral,Pending
U010138,2023-12-23 05:20:32,30,North,Social,Pending
U010139,2023-12-13 14:11:27,53,East,Organic,Pending
U010140,2023-04-20 03:26:44,57,West,Referral,Pending
U010141,2023-03-19 06:14:50,28,West,Organic,Verified
U010142,2023-09-13 11:59:11,52,West,Organic,Verified
U010143,2024-10-29 09:52:09,70,South,Social,Pending
U010144,2024-06-07 15:17:01,54,West,Organic,Verified
U010145,2024-09-06 10:54:24,55,South,Social,Rejected
U010146,2023-05-08 08:34:36,28,North,Affiliate,Pending
U010147,2023-10-30 10:04:07,51,North,Affiliate,Verified
U010148,2024-02-29 09:16:29,55,North,Referral,Verified
U010149,2023-11-14 01:13:11,23,North,Referral,Verified
U010150,2023-11-01 04:36:06,34,West,Paid Search,Pending
U010151,2023-09-20 15:32:50,64,,Paid Search,Pending
U010152,2023-02-07 15:40:25,70,East,Affiliate,Verified
U010153,2024-09-17 18:32:10,27,North,Paid Search,Verified
U010154,2024-11-12 03:28:41,56,,Paid Search,Verified
U010155,2023-03-01 00:26:15,44,South,Social,Verified
U010156,2023-10-29 22:19:37,49,South,Paid Search,Verified
U010157,2024-01-14 00:26:55,45,East,Affiliate,Rejected
U010158,2024-07-26 06:23:34,63,Central,Organic,Verified
U010159,2024-12-21 07:48:18,41,Central,Organic,Verified
U010160,2023-10-31 21:48:44,49,South,Referral,Pending
U010161,2024-06-30 17:08:02,53,Central,Paid Search,Pending
U010162,2024-11-15 06:33:10,47,East,Affiliate,Verified
U010163,2024-08-29 02:49:01,64,Central,Organic,Verified
U010164,2023-08-01 01:02:24,30,North,Organic,Verified
U010165,2024-08-19 18:26:06,68,North,Affiliate,Verified
U010166,2023-10-28 22:16:51,53,North,Paid Search,Verified
U010167,2023-01-13 18:58:35,68,West,Paid Search,Verified
U010168,2024-07-07 23:18:05,37,North,Organic,Verified
U010169,2024-09-01 20:14:26,43,North,Social,Verified
U010170,2023-09-08 21:03:04,20,East,Social,Verified
U010171,2023-11-26 04:22:16,66,Central,Paid Search,Verified
U010172,2023-09-23 23:32:09,61,East,Organic,Verified
U010173,2023-03-27 10:18:11,33,West,Social,Verified
U010174,2024-12-27 05:18:07,20,North,Social,Verified
U010175,2023-01-17 12:11:24,54,Central,Paid Search,Verified
U010176,2024-02-10 14:21:59,53,North,Referral,Verified
U010177,2023-01-11 21:34:00,45,South,Paid Search,Verified
U010178,2024-05-18 05:56:43,26,South,Organic,Verified
U010179,2024-10-19 14:51:57,66,North,Referral,Verified
U010180,2024-04-14 17:27:30,40,West,Referral,Verified
U010181,2024-03-18 12:05:05,56,West,Paid Search,Verified
U010182,2024-08-27 09:13:51,63,North,Affiliate,Verified
U010183,2024-12-12 04:35:17,47,North,Paid Search,Verified
U010184,2024-09-21 03:10:32,23,North,Affiliate,Verified
U010185,2023-06-18 22:32:35,65,North,Organic,Verified
U010186,2024-02-16 04:14:50,53,Central,Social,Verified
U010187,2024-08-20 17:32:58,65,East,Organic,Verified
U010188,2023-08-04 00:37:20,50,North,Organic,Verified
U010189,2024-05-07 21:27:28,66,North,Referral,Verified
U010190,2023-01-17 15:27:37,63,West,Organic,Verified
U010191,2024-10-02 10:52:06,29,West,Organic,Verified
U010192,2024-03-24 12:20:41,27,Central,Referral,Pending
U010193,2024-06-26 11:20:29,26,,Organic,Verified
U010194,2024-08-25 14:12:50,60,East,Affiliate,Pending
U010195,2023-06-09 16:59:41,30,North,Organic,Verified
U010196,2023-11-25 21:27:26,41,West,Paid Search,Verified
U010197,2024-09-18 19:26:06,59,South,Paid Search,Verified
U010198,2023-05-01 05:39:05,40,West,Paid Search,Verified
U010199,2024-08-23 09:34:47,21,North,Paid Search,Verified
U010200,2023-07-30 07:11:52,37,West,Paid Search,Verified
U010201,2024-02-25 02:54:04,23,North,Organic,Verified
U010202,2024-01-08 07:00:21,38,West,Organic,Verified
U010203,2024-05-16 03:21:10,57,North,Referral,Verified
U010204,2024-09-02 18:39:17,45,West,Paid Search,Verified
U010205,2023-09-12 18:05:16,53,,Paid Search,Verified
U010206,2023-05-06 09:06:54,23,West,Organic,Verified
U010207,2023-11-05 15:57:06,57,West,Social,Verified
U010208,2024-03-22 20:51:56,40,South,Organic,Verified
U010209,2024-07-01 19:44:54,33,South,Social,Pending
U010210,2024-07-03 23:01:05,52,South,Organic,Verified
U010211,2023-09-06 04:06:38,25,South,Social,Verified
U010212,2024-11-14 07:33:09,44,East,Paid Search,Verified
U010213,2023-03-02 17:07:03,40,North,Paid Search,Verified
U010214,2023-03-27 04:38:55,26,North,Organic,Verified
U010215,2023-01-19 01:58:38,68,South,Social,Verified
U010216,2024-11-07 06:22:53,37,South,Organic,Verified
U010217,2023-05-12 11:41:16,20,North,Referral,Pending
U010218,2024-03-15 01:42:40,41,West,Organic,Verified
U010219,2024-08-16 10:56:18,69,North,Paid Search,Verified
U010220,2024-07-13 16:36:42,140,Central,Referral,Pending
U010221,2023-02-09 06:07:58,51,West,Paid Search,Verified
U010222,2023-10-25 03:56:18,65,South,Referral,Verified
U010223,2024-01-05 11:42:56,22,West,Referral,Verified
U010224,2024-05-23 04:31:00,47,East,Paid Search,Pending
U010225,2024-03-30 12:28:18,35,East,Organic,Pending
U010226,2024-02-13 18:19:07,53,South,Paid Search,Verified
U010227,2023-08-12 23:43:43,63,West,Referral,Verified
U010228,2023-03-19 17:26:12,22,North,Organic,Verified
U010229,2023-11-12 02:30:41,26,East,Referral,Verified
U010230,2023-07-09 13:11:56,68,North,Organic,Pending
U010231,2024-02-09 15:18:11,44,South,Social,Verified
U010232,2024-08-04 21:39:32,34,East,Referral,Verified
U010233,2024-02-08 08:38:23,26,North,Paid Search,Verified
U010234,2024-03-01 14:54:47,36,North,Affiliate,Pending
U010235,2023-01-31 13:24:50,18,West,Affiliate,Pending
U010236,2024-04-15 14:14:55,29,South,Organic,Verified
U010237,2023-11-17 19:43:13,27,North,Organic,Verified
U010238,2023-04-01 07:10:41,22,South,Paid Search,Verified
U010239,2023-06-06 02:05:38,69,Central,Paid Search,Rejected
U010240,2024-07-23 22:37:41,59,West,Organic,Verified
U010241,2024-10-31 04:29:51,67,East,Paid Search,Verified
U010242,2024-01-06 15:18:35,30,West,Organic,Pending
U010243,2024-12-13 21:40:53,33,West,Organic,Verified
U010244,2023-05-12 10:16:40,32,West,Organic,Verified
U010245,2023-08-07 17:48:49,47,West,Organic,Pending
U010246,2024-11-09 22:45:24,27,Central,Paid Search,Rejected
