transaction_id,user_id,transaction_date,amount,transaction_type,status,payment_method,device_type
T00016800,U008368,2025-02-12 01:32:49,51.8,Bill Payment,Success,Net Banking,Android
T00015151,U003995,2023-07-15 02:52:32,57.59,P2P Transfer,Success,Net Banking,Android
T00038547,U010749,2024-09-27 22:18:17,68.67,Wallet Load,Success,Debit Card,Android
T00023573,U003716,2024-11-29 04:04:53,81.35,Bill Payment,Success,UPI,Web
T00051399,U002186,2025-01-29 07:35:41,28.77,Card Spend,Success,UPI,Android
T00036464,U004670,2023-09-12 08:51:41,188.63,Bill Payment,Success,UPI,Web
T00017095,U008273,2023-02-01 00:40:06,377.75,P2P Transfer,Success,UPI,Web
T00000898,U002790,2024-02-20 00:22:14,71.31,Card Spend,Success,UPI,Android
T00011721,U004488,2024-11-15 15:14:24,341.57,Bill Payment,Refunded,UPI,Android
T00037272,U010918,2023-05-07 23:05:59,248.98,P2P Transfer,Success,Wallet,Web
T00038642,U009629,2024-11-20 20:17:11,77.47,P2P Transfer,Failed,UPI,Android
T00049345,U000462,2024-09-04 19:21:33,27.25,Bill Payment,Success,UPI,Android
T00025826,U001826,2023-06-01 11:39:11,113.34,Card Spend,Success,UPI,Android
T00046141,U005460,2024-11-10 23:43:06,90.55,Card Spend,Success,Net Banking,iOS
T00034264,U003198,2023-05-09 13:28:47,185.75,Card Spend,Success,UPI,Web
T00043445,U001279,2024-02-22 18:39:51,36.71,Wallet Load,Success,UPI,iOS
T00000691,U007010,2024-12-20 13:37:16,50.15,Wallet Load,Success,UPI,Web
T00036860,U010196,2023-02-19 12:35:18,60.1,P2P Transfer,Success,UPI,Android
T00047054,U001799,2024-05-30 07:54:55,150.79,P2P Transfer,Success,UPI,iOS
T00035657,U002047,2024-04-30 13:03:51,196.89,Bill Payment,Success,UPI,Android
T00050931,U005042,2023-09-16 17:43:05,113.6,Wallet Load,Success,UPI,Android
T00037697,U007990,2024-03-26 06:13:36,129.76,P2P Transfer,Failed,Wallet,Android
T00019518,U003782,2023-03-11 10:31:37,31.47,P2P Transfer,Success,Wallet,Android
T00005207,U002838,2023-10-22 21:15:27,39.03,Bill Payment,Success,UPI,Web
T00049868,U010379,2024-01-08 21:51:39,80.04,Wallet Load,Success,Net Banking,iOS
T00017791,U005612,2023-06-15 22:57:23,62.18,P2P Transfer,Success,Wallet,Android
T00036088,U009171,2024-10-24 03:03:24,106.85,Wallet Load,Success,Credit Card,Android
T00003575,U003778,2024-02-02 11:40:43,589.46,Investment,Success,,Android
T00000917,U009297,2023-07-08 15:27:54,119.21,Card Spend,Success,Net Banking,iOS
T00016912,U005993,2025-02-08 13:13:44,86.58,Card Spend,Success,UPI,Android
T00022728,U002208,2023-12-07 03:33:34,213.49,Wallet Load,Success,UPI,iOS
T00049814,U010811,2023-02-13 22:56:30,260.96,Wallet Load,Success,Debit Card,Android
T00023040,U008242,2023-12-06 20:04:25,64.43,P2P Transfer,Success,UPI,iOS
T00031286,U011461,2023-10-19 21:20:39,156.63,Card Spend,Success,Credit Card,Android
T00019204,U011041,2024-07-04 09:43:35,108.32,Card Spend,Refunded,UPI,Android
T00011137,U003003,2024-06-24 21:48:29,77.79,Wallet Load,Success,UPI,Android
T00047420,U004716,2024-10-03 20:32:43,73.78,Bill Payment,Success,Net Banking,Android
T00051048,U011234,2024-04-23 21:04:53,19.18,P2P Transfer,Success,Credit Card,iOS
T00029893,U010483,2024-06-12 23:45:04,166.03,P2P Transfer,Success,UPI,Android
T00039033,U002718,2023-04-04 15:41:43,139.23,Card Spend,Success,UPI,Android
T00019397,U003980,2023-08-22 08:19:45,933.22,Bill Payment,Success,Wallet,Android
T00033698,U001996,2024-04-21 13:12:56,77.25,Bill Payment,Success,UPI,Android
T00012420,U009036,2024-09-02 05:38:55,214.44,Wallet Load,Success,UPI,Android
T00004020,U011152,2023-01-13 15:36:22,422.05,Card Spend,Success,Credit Card,Web
T00027080,U007915,2025-01-24 06:12:19,32.94,Card Spend,Success,UPI,Android
T00024189,U000310,2023-05-03 10:32:53,32.23,Bill Payment,Success,Net Banking,Android
T00022492,U010747,2024-12-28 21:26:58,189.44,P2P Transfer,Success,UPI,Web
T00027589,U002853,2023-11-24 14:43:41,57.27,Wallet Load,Success,Debit Card,iOS
T00015457,U004928,2024-08-29 23:32:39,121.21,Wallet Load,Success,Debit Card,iOS
T00017159,U003555,2024-09-02 15:14:50,53.86,P2P Transfer,Success,UPI,Android
T00043209,U009787,2023-04-26 18:39:10,59.27,P2P Transfer,Success,Credit Card,Android
T00018016,U007858,2024-01-15 01:43:48,98.29,Wallet Load,Success,UPI,Android
T00040892,U000297,2023-11-19 00:45:58,304.56,Wallet Load,Success,Wallet,Android
T00039198,U011354,2023-10-17 03:29:19,440.87,Wallet Load,Success,Net Banking,Android
T00006807,U010251,2023-07-30 12:39:15,213.86,Bill Payment,Success,UPI,Android
T00031213,U005934,2024-10-03 03:13:35,18.59,Wallet Load,Success,UPI,Web
T00035519,U006510,2023-10-12 07:02:02,79.92,P2P Transfer,Success,Debit Card,Android
T00047156,U006320,2025-02-25 07:23:38,21.39,Wallet Load,Success,Debit Card,Web
T00016451,U004420,2025-01-17 18:26:33,43.47,P2P Transfer,Failed,UPI,iOS
T00023672,U002541,2024-02-27 07:48:13,78.38,Card Spend,Success,Net Banking,Web
T00030277,U009635,2024-04-16 09:34:55,19.2,Bill Payment,Success,Credit Card,Android
T00039160,U004423,2024-02-23 13:07:50,36.1,Wallet Load,Pending,UPI,Web
T00026509,U009712,2024-06-29 00:45:43,388.46,P2P Transfer,Refunded,UPI,iOS
T00025568,U010810,2023-06-25 15:37:33,44.39,P2P Transfer,Success,Net Banking,Android
T00030317,U004198,2024-06-28 07:29:12,170.21,Investment,Success,UPI,Android
T00000599,U003555,2024-10-16 11:35:57,248.89,Bill Payment,Success,Debit Card,Android
T00020947,U002019,2024-10-29 15:41:04,450.71,Wallet Load,Success,UPI,iOS
T00004002,U006787,2024-07-07 06:56:15,68.78,Card Spend,Success,UPI,Android
T00041943,U008626,2023-11-09 07:29:09,386.13,Card Spend,Success,Net Banking,iOS
T00044854,U002657,2024-08-03 06:59:00,41.0,Card Spend,Success,Credit Card,Android
T00044322,U009024,2023-07-15 16:27:42,118.75,Bill Payment,Success,Debit Card,iOS
T00038441,U007725,2023-07-17 03:49:25,72.32,Bill Payment,Success,,iOS
T00038986,U007543,2023-03-22 17:01:01,166.02,Wallet Load,Success,UPI,iOS
T00043474,U009049,2023-10-15 20:38:02,15.67,P2P Transfer,Success,UPI,Android
T00015472,U007729,2025-01-03 00:21:34,207.12,Bill Payment,Success,Debit Card,Android
T00037849,U005616,2023-12-12 08:16:53,95.9,Wallet Load,Success,Debit Card,Android
T00036944,U003656,2024-09-23 01:05:56,267.94,Wallet Load,Success,Net Banking,iOS
T00016398,U009988,2023-02-10 05:58:43,27.24,Investment,Success,Net Banking,Android
T00044474,U005258,2023-11-23 11:43:58,81.86,P2P Transfer,Success,UPI,Web
T00011037,U003029,2023-08-06 02:16:30,207.01,Card Spend,Success,Debit Card,Android
T00011937,U007328,2023-03-09 11:12:10,413.25,Wallet Load,Success,Wallet,Android
T00041795,U000907,2023-08-23 05:14:59,35.73,Card Spend,Success,Credit Card,Android
T00034215,U007148,2023-05-27 18:10:27,48.69,P2P Transfer,Success,Credit Card,Android
T00011110,U007515,2024-03-06 14:34:30,161.69,Card Spend,Success,UPI,Android
T00051587,U009586,2025-03-23 17:23:32,292.67,Wallet Load,Success,Net Banking,iOS
T00009612,U004458,2023-02-10 22:41:22,112.8,Card Spend,Success,Net Banking,iOS
T00029670,U003798,2023-10-27 00:00:48,134.19,Wallet Load,Refunded,Debit Card,Android
T00020813,U011219,2023-03-01 18:22:30,51.72,P2P Transfer,Success,Net Banking,iOS
T00045434,U008649,2023-01-29 10:21:33,478.98,Card Spend,Success,Wallet,Android
T00014380,U011448,2024-05-26 20:20:49,222.47,P2P Transfer,Refunded,Net Banking,Web
T00040078,U004181,2025-02-07 22:37:43,97.63,P2P Transfer,Success,Debit Card,iOS
T00039803,U004946,2024-09-12 15:47:39,219.79,P2P Transfer,Success,Credit Card,Android
T00002838,U011123,2023-12-10 04:17:50,269.87,P2P Transfer,Success,Debit Card,Web
T00043806,U008298,2023-09-29 06:14:51,76.81,Bill Payment,Success,UPI,Android
T00020142,U003735,2023-01-13 16:35:38,98.34,P2P Transfer,Success,Debit Card,Android
T00003219,U006366,2023-08-11 23:24:03,49.82,Card Spend,Success,Wallet,Android
T00028150,U006330,2025-03-13 06:16:33,180.7,Bill Payment,Success,Wallet,Android
T00011325,U011394,2023-12-21 08:28:51,36.69,Investment,Success,Credit Card,iOS
T00026356,U004516,2024-05-23 17:02:05,80.48,Bill Payment,Success,UPI,Web
T00022332,U004400,2023-07-04 15:39:53,412.07,Investment,Success,UPI,Android
T00051037,U008178,2024-07-26 23:27:27,21.06,Wallet Load,Success,Wallet,Android
T00011531,U011871,2023-09-19 18:51:17,73.89,Wallet Load,Success,Credit Card,Android
T00004696,U004143,2023-11-14 04:57:14,19.71,Card Spend,Success,Debit Card,iOS
T00019672,U003013,2024-12-16 15:36:50,81.53,Wallet Load,Failed,Credit Card,Android
T00023779,U009182,2023-09-14 02:32:35,265.91,Wallet Load,Success,Debit Card,iOS
T00005242,U008860,2023-03-10 06:28:53,17.98,P2P Transfer,Success,UPI,iOS
T00011546,U000455,2023-10-12 00:02:01,54.45,Card Spend,Failed,Debit Card,Android
T00012501,U000383,2024-12-07 10:36:01,84.06,Wallet Load,Success,UPI,Web
T00007339,U000924,2024-10-11 02:50:44,124.75,Bill Payment,Success,Debit Card,Android
T00007397,U000478,2024-08-04 03:53:04,42.46,P2P Transfer,Success,Credit Card,Android
T00039575,U006450,2025-01-20 14:03:43,67.52,Investment,Success,Net Banking,Web
T00051700,U007911,2023-09-11 16:22:59,39.49,P2P Transfer,Success,Wallet,Android
T00025429,U008465,2025-03-26 20:03:12,123.68,Card Spend,Pending,Credit Card,iOS
T00004483,U008078,2023-11-03 23:40:14,138.3,Card Spend,Success,UPI,Web
T00046828,U003947,2025-01-31 21:59:48,286.35,P2P Transfer,Success,Net Banking,iOS
T00049738,U006030,2024-10-02 00:41:37,76.35,Card Spend,Failed,Debit Card,Web
T00030961,U003300,2023-11-13 11:44:12,83.4,P2P Transfer,Success,Wallet,Android
T00037252,U008339,2024-12-06 12:49:29,59.17,Bill Payment,Success,UPI,Android
T00045852,U002787,2023-04-18 06:35:56,161.03,Bill Payment,Success,UPI,Android
T00009181,U010779,2023-05-20 09:55:16,54.15,P2P Transfer,Success,UPI,iOS
T00013412,U000641,2025-02-22 12:52:43,746.17,P2P Transfer,Failed,UPI,Android
T00049701,U001738,2024-11-20 20:10:37,30.47,Wallet Load,Success,UPI,Android
T00040003,U004948,2023-11-26 23:45:24,109.31,Wallet Load,Success,Credit Card,Web
T00011907,U008767,2024-07-06 16:35:12,128.66,Wallet Load,Success,UPI,Android
T00037377,U009198,2023-12-27 15:28:27,51.39,Investment,Success,Net Banking,Android
T00027116,U007867,2024-07-27 19:15:46,108.62,P2P Transfer,Success,Debit Card,Android
T00018618,U003410,2025-01-04 21:47:43,244.14,Bill Payment,Success,UPI,iOS
T00018723,U002856,2023-12-04 13:38:48,87.45,Card Spend,Success,UPI,Web
T00046229,U010571,2023-04-02 18:28:50,7.39,P2P Transfer,Success,Credit Card,Android
T00017431,U003368,2023-05-24 01:22:35,153.62,Bill Payment,Success,Net Banking,iOS
T00048140,U005062,2023-07-16 08:33:45,79.49,Wallet Load,Pending,Net Banking,iOS
T00045372,U007315,2024-02-23 16:46:31,31.68,Wallet Load,Success,Wallet,iOS
T00045493,U006488,2024-08-08 11:41:00,88.74,Wallet Load,Failed,Net Banking,Android
T00015121,U006121,2024-11-08 23:51:17,50.19,P2P Transfer,Success,UPI,Android
T00012879,U008060,2024-08-23 06:33:24,105.59,Card Spend,Success,UPI,iOS
T00009476,U010873,2024-03-18 00:54:43,871.16,Wallet Load,Success,Debit Card,Android
T00001075,U003589,2024-09-14 03:14:00,79.77,Wallet Load,Success,Net Banking,iOS
T00014261,U008703,2024-07-07 07:30:03,60.16,Bill Payment,Success,Credit Card,Android
T00049644,U006404,2023-02-10 22:05:36,15.93,Card Spend,Success,Wallet,iOS
T00026856,U000707,2024-06-16 18:04:20,531.95,P2P Transfer,Success,Credit Card,Android
T00033546,U006221,2023-03-16 08:06:28,48.97,Card Spend,Success,Net Banking,Android
T00049631,U000570,2023-02-02 09:31:14,37.3,Bill Payment,Success,Debit Card,iOS
T00044626,U008357,2024-10-23 21:41:18,58.12,P2P Transfer,Success,UPI,Android
T00026225,U010257,2024-11-12 23:00:16,244.53,Investment,Refunded,UPI,Web
T00045761,U011902,2023-03-03 23:46:55,50.06,Wallet Load,Success,UPI,Android
T00009387,U006116,2024-10-30 09:09:39,166.57,P2P Transfer,Success,Net Banking,iOS
T00045591,U005492,2025-02-07 03:19:05,106.73,Card Spend,Success,Wallet,iOS
T00026881,U008644,2023-09-30 01:35:00,40.34,Card Spend,Success,UPI,Android
T00042551,U001408,2025-01-13 07:16:06,427.97,Bill Payment,Success,UPI,iOS
T00012599,U002499,2024-12-23 22:30:35,140.14,Bill Payment,Success,Credit Card,iOS
T00006084,U009390,2024-10-03 09:31:15,176.93,Bill Payment,Success,UPI,Android
T00025690,U008996,2023-03-21 20:54:12,256.49,Card Spend,Success,UPI,iOS
T00041617,U001244,2024-03-24 11:04:17,220.95,Bill Payment,Success,UPI,Android
T00042684,U007218,2024-03-01 12:07:15,8.95,P2P Transfer,Success,UPI,Web
T00038659,U010954,2023-11-21 04:21:33,126.1,Investment,Success,UPI,Android
T00047060,U004068,2024-06-08 05:44:17,133.36,P2P Transfer,Success,UPI,iOS
T00009188,U001185,2024-12-17 00:29:52,79.54,Wallet Load,Success,,Android
T00038774,U000912,2024-05-01 22:12:17,62.67,P2P Transfer,Success,UPI,Android
T00000566,U007708,2024-09-07 02:01:25,114.9,Bill Payment,Success,Credit Card,Android
T00020503,U000695,2024-04-05 18:09:54,40.37,Wallet Load,Success,Debit Card,Android
T00005900,U009320,2023-11-08 10:01:14,369.65,Card Spend,Success,UPI,Android
T00045841,U005386,2023-06-22 17:35:30,95.13,Card Spend,Success,Debit Card,Android
T00031569,U005075,2024-06-30 00:58:41,93.61,Card Spend,Success,Wallet,Android
T00013874,U002428,2024-09-25 19:02:41,72.8,P2P Transfer,Success,Credit Card,Android
T00000841,U004796,2024-11-19 11:27:36,93.3,Bill Payment,Success,Credit Card,Android
T00036657,U008041,2024-12-19 01:56:39,262.72,Bill Payment,Success,UPI,Web
T00009835,U006818,2025-03-24 01:28:24,33.23,Investment,Success,Net Banking,Web
T00049861,U002622,2024-05-02 12:13:52,23.89,P2P Transfer,Success,Net Banking,Web
T00040410,U008731,2024-03-04 16:05:44,116.44,Card Spend,Failed,Wallet,Web
T00046045,U007889,2024-07-14 08:32:04,70.0,Wallet Load,Success,UPI,Android
T00032531,U009487,2025-01-22 16:52:12,660.42,P2P Transfer,Success,UPI,Web
T00025040,U000265,2024-10-26 05:05:45,153.69,Investment,Success,UPI,Android
T00035435,U004827,2023-01-29 05:47:43,610.77,Wallet Load,Success,UPI,Android
T00026549,U010525,2025-03-15 07:03:53,399.88,P2P Transfer,Success,UPI,Android
T00042248,U004521,2025-01-07 03:10:41,32.24,Investment,Success,UPI,Android
T00012335,U004070,2023-12-16 00:29:35,73.09,Wallet Load,Success,Net Banking,Android
T00046388,U008926,2023-03-18 01:34:02,562.85,P2P Transfer,Pending,UPI,Android
T00009342,U010600,2023-03-07 21:47:46,590.16,P2P Transfer,Success,Credit Card,iOS
T00012976,U005180,2024-09-18 02:05:28,17.14,Bill Payment,Success,UPI,Android
T00036861,U003745,2024-03-12 23:58:34,107.09,P2P Transfer,Success,Debit Card,Android
T00031616,U010865,2023-05-15 18:28:17,106.86,Wallet Load,Success,Wallet,Android
T00000766,U005140,2024-06-22 10:04:37,348.94,Card Spend,Success,Debit Card,iOS
T00050023,U008452,2024-12-03 14:51:59,69.5,Card Spend,Success,Debit Card,iOS
T00047749,U004420,2023-12-14 08:48:07,42.13,Bill Payment,Success,Net Banking,Web
T00043192,U007517,2025-03-25 08:46:05,96.59,Card Spend,Success,UPI,iOS
T00045162,U009782,2024-07-01 12:44:53,356.26,Wallet Load,Success,Debit Card,Web
T00040139,U010645,2023-06-30 13:09:58,267.28,P2P Transfer,Success,UPI,Android
T00050129,U006906,2024-08-10 15:52:12,131.33,Card Spend,Refunded,Debit Card,Android
T00037634,U004888,2023-04-30 03:47:20,47.63,Card Spend,Success,UPI,Android
T00045851,U008917,2024-08-26 01:15:19,92.41,Card Spend,Success,Wallet,Web
T00002621,U006163,2024-05-08 15:47:35,60.22,Card Spend,Success,Credit Card,iOS
T00045337,U010452,2023-12-11 18:53:54,70.18,Wallet Load,Success,UPI,Android
T00044247,U010175,2023-07-22 22:03:38,172.46,Card Spend,Success,UPI,Android
T00039478,U011559,2023-05-24 19:24:21,61.03,Bill Payment,Success,UPI,Android
T00035795,U010071,2023-12-23 19:07:03,29.45,Card Spend,Refunded,Debit Card,Android
T00017289,U003234,2024-03-15 01:51:56,10.78,Bill Payment,Success,Credit Card,Android
T00036871,U006476,2024-10-11 20:53:23,227.04,Card Spend,Success,UPI,Android
T00017683,U009630,2023-05-19 08:05:17,155.95,P2P Transfer,Success,UPI,Android
T00020126,U009555,2025-01-28 20:56:54,138.61,Wallet Load,Success,Debit Card,iOS
T00015832,U011187,2023-11-27 02:39:06,48.28,Wallet Load,Success,Credit Card,iOS
T00034791,U007027,2024-11-01 00:31:21,51.0,Wallet Load,Success,Net Banking,iOS
T00018233,U001759,2024-05-25 18:29:32,91.29,Wallet Load,Success,UPI,iOS
T00009386,U004877,2024-01-30 20:43:11,21.43,P2P Transfer,Success,Credit Card,Android
T00035454,U006703,2023-10-17 15:34:35,9.73,P2P Transfer,Success,UPI,iOS
T00049126,U011551,2023-08-30 18:53:36,52.28,Card Spend,Success,Debit Card,iOS
T00032840,U003006,2023-11-01 15:49:43,217.36,P2P Transfer,Success,Debit Card,Android
T00033794,U009776,2023-06-01 14:48:36,10.13,Bill Payment,Success,Credit Card,Android
T00012752,U007994,2024-11-16 21:58:51,128.45,P2P Transfer,Success,Debit Card,Android
T00025789,U002134,2023-07-31 00:36:21,34.75,Investment,Success,UPI,iOS
T00025035,U007003,2024-05-18 10:09:45,145.01,Wallet Load,Pending,UPI,iOS
T00030345,U003612,2024-01-05 15:29:36,131.49,Bill Payment,Success,Credit Card,Web
T00030653,U009952,2023-04-21 05:23:59,177.51,Investment,Pending,Net Banking,Android
T00013909,U009209,2023-06-25 06:51:16,32.15,Wallet Load,Success,Net Banking,iOS
T00033958,U000819,2024-04-14 06:55:34,21.02,Card Spend,Success,Debit Card,Web
T00023208,U011936,2023-05-03 07:26:35,155.21,Wallet Load,Failed,Credit Card,Android
T00046923,U008331,2023-10-16 06:07:03,78.94,P2P Transfer,Success,UPI,Android
T00026021,U006123,2025-01-17 07:02:27,67.06,Bill Payment,Success,Wallet,Web
T00031588,U001104,2023-01-12 08:21:28,141.99,Card Spend,Success,UPI,Android
T00003500,U007664,2024-06-09 22:08:34,418.36,P2P Transfer,Success,Debit Card,Web
T00049780,U001848,2025-03-30 18:56:01,95.45,Investment,Success,UPI,Android
T00043201,U008700,2023-12-20 02:09:49,193.72,Card Spend,Success,UPI,Android
T00035478,U004302,2025-02-07 01:06:48,12.9,P2P Transfer,Success,Net Banking,iOS
T00019117,U004829,2024-03-30 06:14:28,39.51,P2P Transfer,Success,Net Banking,Android
T00020602,U009203,2024-10-28 07:25:00,71.27,Bill Payment,Success,Net Banking,iOS
T00004243,U008131,2024-02-16 18:31:18,118.43,Card Spend,Failed,Credit Card,Android
T00020345,U009863,2024-06-02 20:21:51,36.13,Wallet Load,Success,Debit Card,Android
T00048030,U001272,2024-09-29 05:35:40,63.31,Card Spend,Success,UPI,Android
T00001360,U004537,2025-03-22 07:29:49,77.95,Investment,Success,UPI,Android
T00012932,U009862,2024-12-07 10:58:24,246.79,Wallet Load,Success,Net Banking,Android
T00031534,U006647,2025-02-28 14:00:17,89.19,Wallet Load,Success,UPI,Android
T00026149,U001349,2023-04-10 14:32:20,161.27,P2P Transfer,Success,Net Banking,iOS
T00017264,U004273,2023-03-17 02:22:41,51.17,Bill Payment,Success,UPI,iOS
T00034347,U010081,2024-02-13 17:54:24,60.54,P2P Transfer,Pending,UPI,Android
T00023958,U007587,2024-04-29 18:16:53,299.72,P2P Transfer,Success,UPI,Web
T00001510,U002790,2025-02-25 10:52:15,388.91,Bill Payment,Success,Credit Card,Android
T00012781,U010516,2023-12-11 14:33:55,81.87,Wallet Load,Success,Credit Card,Android
T00036881,U002439,2023-08-22 15:16:42,125.61,P2P Transfer,Pending,UPI,Web
T00045355,U002758,2023-05-30 08:19:45,108.3,P2P Transfer,Success,UPI,iOS
T00001846,U001442,2024-07-08 22:32:34,395.23,Card Spend,Success,Debit Card,Android
T00027940,U011777,2023-11-24 11:48:52,117.85,P2P Transfer,Success,Debit Card,Web
T00012244,U010491,2024-05-05 21:00:48,116.44,P2P Transfer,Success,UPI,Android
T00007839,U005851,2024-11-21 12:49:10,274.87,P2P Transfer,Failed,Wallet,Android
T00006964,U000444,2025-03-25 21:03:54,139.68,P2P Transfer,Success,Net Banking,Android
T00027611,U009890,2023-01-13 06:13:37,9.09,P2P Transfer,Success,Debit Card,Android
T00048631,U003653,2024-08-14 04:19:05,106.5,Bill Payment,Success,UPI,Android
T00029319,U006040,2024-09-26 19:06:04,242.01,Wallet Load,Success,UPI,iOS
T00013770,U004307,2025-01-24 00:54:34,142.12,Wallet Load,Success,UPI,Android
T00015701,U003470,2024-02-04 10:16:16,55.85,Wallet Load,Success,UPI,iOS
T00020285,U009145,2024-01-24 10:43:49,256.39,P2P Transfer,Success,Credit Card,Android
T00012003,U005116,2023-05-03 05:29:04,65.66,Wallet Load,Success,UPI,Android
T00004333,U000343,2025-03-13 17:55:34,127.06,Wallet Load,Success,Wallet,Android
T00029673,U003552,2023-01-19 07:23:19,40.08,Bill Payment,Success,UPI,Android
T00014368,U001726,2024-02-29 12:57:15,387.38,P2P Transfer,Success,UPI,Web
T00011679,U010593,2024-10-05 10:49:26,99.66,P2P Transfer,Success,Credit Card,Android
T00043353,U006468,2023-05-18 10:01:39,32.65,P2P Transfer,Success,UPI,Android
T00010252,U009559,2024-04-12 08:24:34,82.64,Bill Payment,Success,UPI,iOS
T00025819,U004640,2024-03-06 07:30:57,132.69,Card Spend,Success,Net Banking,Android
T00036383,U003323,2023-05-01 05:11:18,149.55,P2P Transfer,Success,Wallet,Android
T00029370,U002677,2025-02-21 11:02:57,76.96,Bill Payment,Failed,Net Banking,Android
T00002109,U006532,2024-06-05 18:13:34,129.43,P2P Transfer,Success,Credit Card,iOS
T00012502,U009686,2024-01-20 20:08:04,15.85,Investment,Success,UPI,iOS
T00010779,U004083,2023-12-08 23:44:44,182.34,Card Spend,Success,UPI,iOS
T00028467,U006310,2023-06-05 03:50:26,12.83,Wallet Load,Success,UPI,iOS
T00007774,U006111,2023-06-14 13:39:51,70.7,Wallet Load,Success,Net Banking,Android
T00047186,U011255,2025-01-30 09:15:14,65.27,Wallet Load,Success,Wallet,Android
T00003645,U000800,2024-08-22 12:01:14,135.09,Wallet Load,Success,Debit Card,iOS
T00030172,U009384,2025-02-06 04:27:22,269.77,Wallet Load,Success,UPI,Android
T00038092,U006119,2024-06-16 15:04:53,76.54,Wallet Load,Success,Credit Card,iOS
T00011352,U007954,2023-01-11 18:28:52,43.12,Investment,Refunded,Debit Card,Android
T00036952,U003956,2023-11-18 08:43:36,116.53,P2P Transfer,Success,Net Banking,iOS
T00047646,U003752,2023-11-17 03:57:06,105.47,Wallet Load,Success,UPI,Android
T00050463,U001464,2023-07-02 01:41:27,144.7,Wallet Load,Failed,Credit Card,iOS
T00050776,U009783,2023-09-28 02:41:07,101.97,Bill Payment,Failed,Debit Card,Web
T00045302,U008763,2023-05-01 10:47:05,58.39,P2P Transfer,Success,UPI,iOS
T00000637,U004557,2024-09-02 03:59:42,51.15,P2P Transfer,Success,Wallet,Android
T00008984,U011528,2023-08-21 19:25:22,196.33,Wallet Load,Pending,Debit Card,Android
T00016631,U005539,2024-11-13 11:18:14,168.6,Wallet Load,Success,UPI,Web
T00022667,U005085,2025-02-24 09:32:17,112.4,Wallet Load,Success,UPI,Web
T00004513,U004187,2024-08-16 08:17:56,102.28,Bill Payment,Success,Wallet,Android
T00001194,U011152,2023-05-08 20:25:39,99.1,Bill Payment,Success,Credit Card,Android
T00032814,U010942,2024-01-04 11:58:22,417.55,Card Spend,Success,Net Banking,Web
T00040114,U001597,2023-02-15 20:14:01,91.71,Bill Payment,Success,Debit Card,iOS
T00017361,U005114,2023-02-03 10:03:04,98.11,Wallet Load,Success,UPI,Android
T00032306,U010450,2024-12-05 21:38:39,54.02,Card Spend,Success,Net Banking,iOS
T00044738,U006484,2023-12-05 05:33:12,221.24,P2P Transfer,Success,Wallet,Android
T00013867,U001546,2023-07-01 08:30:53,0.0,Wallet Load,Success,Credit Card,Android
T00006787,U002601,2023-06-29 16:49:10,58.83,Bill Payment,Success,Net Banking,Android
T00002964,U006317,2024-11-15 22:09:13,138.68,Card Spend,Success,Credit Card,iOS
T00021948,U010541,2024-05-27 14:34:24,767.82,Wallet Load,Refunded,Debit Card,Web
T00009777,U002146,2024-11-26 04:00:38,61.68,Card Spend,Success,UPI,iOS
T00022077,U005707,2024-01-18 11:27:14,31.61,P2P Transfer,Success,Debit Card,Web
T00004516,U003285,2024-05-22 19:30:36,246.62,Wallet Load,Success,Credit Card,Android
T00009582,U002686,2024-09-22 08:15:40,75.87,P2P Transfer,Failed,UPI,iOS
T00014268,U001112,2023-12-12 17:18:28,70.33,P2P Transfer,Success,Credit Card,Android
T00003217,U004616,2023-07-20 14:13:47,207.88,P2P Transfer,Success,Credit Card,Android
T00034744,U001770,2023-11-12 12:12:45,52.15,P2P Transfer,Success,Wallet,iOS
T00037298,U010175,2023-10-25 05:30:03,64.42,Investment,Success,Credit Card,Android
T00002461,U001119,2024-02-02 21:07:30,507.52,Bill Payment,Success,Net Banking,Android
T00032747,U008012,2023-04-05 02:50:39,70.52,Bill Payment,Failed,Debit Card,iOS
T00018067,U010429,2023-09-02 23:51:23,89.89,Wallet Load,Success,Debit Card,Web
T00039658,U003028,2024-01-23 06:31:17,72.93,P2P Transfer,Success,UPI,iOS
T00033258,U002321,2024-05-17 15:53:49,92.29,Wallet Load,Success,Wallet,iOS
T00033440,U000254,2024-03-02 13:15:44,240.55,Card Spend,Pending,Credit Card,Web
T00042087,U000924,2023-08-18 09:41:10,67.73,Bill Payment,Success,UPI,iOS
T00043472,U010052,2023-12-13 22:55:43,48.72,Card Spend,unknown,UPI,Android
T00026624,U010365,2024-03-21 08:45:28,79.8,Wallet Load,Success,Debit Card,Web
T00030789,U000327,2023-03-18 12:51:15,98.06,Bill Payment,Success,Credit Card,Android
T00045862,U000849,2024-12-09 01:41:32,0.0,Card Spend,Success,UPI,Android
T00004152,U001548,2024-08-04 04:08:20,270.7,Wallet Load,Success,Credit Card,Android
T00000433,U011753,2023-08-03 02:54:48,70.12,Wallet Load,Success,Debit Card,Android
T00005168,U004614,2023-01-04 16:32:51,96.87,P2P Transfer,Pending,UPI,Android
T00023985,U000243,2023-06-23 14:56:02,212.97,Card Spend,Success,UPI,Android
T00034601,U002359,2023-11-14 00:53:28,108.26,P2P Transfer,Success,UPI,Android
T00026017,U004064,2024-03-19 16:19:25,172.3,Bill Payment,Success,Credit Card,Android
