user_id,signup_date,age,region,acquisition_channel,kyc_status,signup_month
U010031,2023-12-08 12:05:10,52,South,Organic,Verified,2023-12
U010032,2024-04-04 13:07:49,55,South,Social,Pending,2024-04
U010033,2023-08-24 23:55:28,45,South,Paid Search,Verified,2023-08
U010034,2024-04-08 13:20:19,19,North,Paid Search,Verified,2024-04
U010035,2023-08-27 03:51:15,68,West,Referral,Verified,2023-08
U010036,2024-03-20 17:09:39,61,North,Organic,Verified,2024-03
U010037,2024-07-29 19:13:32,36,South,Organic,Verified,2024-07
U010038,2023-11-14 11:10:13,44,South,Referral,Verified,2023-11
U010039,2023-11-10 08:10:50,24,West,Organic,Verified,2023-11
U010040,2023-08-24 03:17:49,67,Central,Organic,Verified,2023-08
U010041,2024-06-17 05:46:49,30,West,Social,Verified,2024-06
U010042,2024-03-08 03:53:26,38,South,Affiliate,Verified,2024-03
U010043,2024-01-13 00:04:23,40,South,Organic,Verified,2024-01
U010044,2023-01-19 15:19:04,31,South,Social,Verified,2023-01
U010045,2023-03-22 08:58:22,51,Central,Organic,Verified,2023-03
U010046,2023-01-06 10:38:12,70,North,Affiliate,Verified,2023-01
U010047,2024-09-12 16:21:00,63,Central,Paid Search,Verified,2024-09
U010048,2024-09-13 16:45:53,46,West,Paid Search,Verified,2024-09
U010049,2023-02-19 14:05:00,24,West,Referral,Verified,2023-02
U010050,2023-02-03 21:20:57,63,West,Organic,Verified,2023-02
U010051,2024-07-24 10:43:46,31,South,Social,Verified,2024-07
U010052,2024-01-19 02:24:39,66,South,Organic,Verified,2024-01
U010053,2023-08-14 12:23:12,38,South,Social,Rejected,2023-08
U010054,2024-03-24 22:35:08,45,North,Organic,Pending,2024-03
U010055,2023-06-22 14:54:39,41,West,Organic,Verified,2023-06
U010056,2023-05-25 15:57:35,42,East,Organic,Verified,2023-05
U010057,2023-09-26 06:12:30,26,Central,Paid Search,Verified,2023-09
U010058,2024-10-15 21:12:15,47,Central,Referral,Verified,2024-10
U010059,2024-07-14 00:29:37,39,North,Referral,Verified,2024-07
U010060,2023-05-19 18:28:40,62,North,Affiliate,Verified,2023-05
U010061,2024-02-15 01:21:16,43,South,Paid Search,Verified,2024-02
U010062,2024-10-07 16:42:09,69,North,Paid Search,Pending,2024-10
U010063,2024-11-25 16:20:36,33,West,Organic,Verified,2024-11
U010064,2024-07-10 23:35:22,35,West,Referral,Rejected,2024-07
U010065,2023-04-05 01:38:38,19,West,Social,Pending,2023-04
U010066,2023-06-25 17:48:59,57,East,Paid Search,Unknown,2023-06
U010067,2023-06-09 14:00:58,21,West,Paid Search,Unknown,2023-06
U010068,2023-04-21 01:02:16,33,East,Paid Search,Pending,2023-04
U010069,2023-05-08 23:42:57,66,Central,Organic,Verified,2023-05
U010070,2023-08-19 20:23:49,50,West,Paid Search,Verified,2023-08
U010071,2024-02-10 12:32:47,47,West,Organic,Verified,2024-02
U010072,2023-10-18 12:05:38,60,North,Affiliate,Verified,2023-10
U010073,2023-11-04 04:41:48,58,West,Organic,Verified,2023-11
U010074,2023-06-29 10:08:51,44,South,Organic,Verified,2023-06
U010075,2023-04-21 06:10:47,53,South,Organic,Verified,2023-04
U010076,2024-12-30 04:34:47,41,East,Paid Search,Verified,2024-12
U010077,2024-03-13 06:25:02,24,South,Referral,Pending,2024-03
U010078,2023-06-17 15:30:32,37,North,Social,Verified,2023-06
U010079,2024-08-14 07:00:27,55,North,Paid Search,Verified,2024-08
U010080,2024-08-29 08:43:19,31,West,Organic,Pending,2024-08
U010081,2024-12-06 17:58:58,53,West,Referral,Verified,2024-12
U010082,2023-04-27 03:44:34,25,Central,Referral,Verified,2023-04
U010083,2024-04-12 04:16:04,21,West,Referral,Verified,2024-04
U010084,2024-12-16 13:53:08,37,South,Paid Search,Verified,2024-12
U010085,2024-08-11 20:51:36,30,West,Paid Search,Pending,2024-08
U010086,2023-06-14 15:10:15,64,East,Organic,Verified,2023-06
U010087,2024-10-13 21:56:36,38,South,Organic,Pending,2024-10
U010088,2023-11-04 19:59:00,40,Central,Social,Verified,2023-11
U010089,2023-12-23 21:51:54,39,Central,Organic,Pending,2023-12
U010090,2024-02-12 18:02:32,34,North,Organic,Verified,2024-02
U010091,2024-07-17 02:47:55,66,West,Organic,Verified,2024-07
U010092,2023-03-29 19:24:20,57,North,Organic,Pending,2023-03
U010093,2024-01-29 15:43:00,26,Central,Social,Verified,2024-01
U010094,2024-08-19 06:41:15,29,East,Organic,Verified,2024-08
U010095,2024-02-05 09:46:52,22,North,Paid Search,Verified,2024-02
U010096,2023-07-20 12:29:25,31,West,Affiliate,Verified,2023-07
U010097,2023-02-11 02:06:09,52,East,Organic,Pending,2023-02
U010098,2024-02-05 23:12:31,67,North,Organic,Verified,2024-02
U010099,2024-05-28 10:42:28,43,West,Paid Search,Verified,2024-05
U010100,2024-02-06 05:35:03,22,West,Organic,Verified,2024-02
U010101,2024-12-15 22:16:18,20,East,Organic,Verified,2024-12
U010102,2024-03-15 22:15:51,39,West,Referral,Verified,2024-03
U010103,2024-01-07 00:09:52,32,North,Organic,Verified,2024-01
U010104,2023-02-10 12:06:52,48,South,Referral,Verified,2023-02
U010105,2024-02-12 18:37:30,24,West,Social,Verified,2024-02
U010106,2023-05-04 02:12:02,30,North,Organic,Verified,2023-05
U010107,2024-06-13 01:23:21,47,South,Organic,Verified,2024-06
U010108,2023-04-28 16:05:17,32,Central,Organic,Pending,2023-04
U010109,2024-10-23 21:19:07,37,West,Organic,Verified,2024-10
U010110,2023-08-09 11:56:17,29,East,Paid Search,Verified,2023-08
U010111,2023-11-13 19:23:59,20,East,Paid Search,Verified,2023-11
U010112,2023-04-16 18:53:45,36,Central,Organic,Pending,2023-04
U010113,2023-06-03 19:27:44,35,Central,Organic,Verified,2023-06
U010114,2024-11-04 00:03:41,65,North,Organic,Rejected,2024-11
U010115,2023-07-27 02:11:59,65,East,Referral,Verified,2023-07
U010116,2024-01-10 10:57:43,40,North,Paid Search,Verified,2024-01
U010117,2024-12-17 10:07:06,33,North,Referral,Verified,2024-12
U010118,2024-03-31 05:02:11,40,South,Paid Search,Rejected,2024-03
U010119,2023-01-31 09:32:55,50,East,Paid Search,Verified,2023-01
U010120,2023-09-18 23:11:34,38,West,Referral,Verified,2023-09
U010121,2023-10-10 09:40:38,58,Central,Organic,Pending,2023-10
U010122,2023-07-21 15:49:56,69,South,Referral,Verified,2023-07
U010123,2023-06-26 01:28:10,39,South,Paid Search,Verified,2023-06
U010124,2024-01-03 07:39:50,24,North,Paid Search,Verified,2024-01
U010125,2023-10-03 05:46:02,24,North,Paid Search,Pending,2023-10
U010126,2023-08-03 20:32:18,64,North,Paid Search,Verified,2023-08
U010127,2023-10-29 11:27:11,40,Central,Referral,Verified,2023-10
U010128,2023-09-08 20:40:35,35,North,Organic,Pending,2023-09
U010129,2023-06-16 23:30:47,50,West,Paid Search,Verified,2023-06
U010130,2023-11-27 12:11:43,68,South,Organic,Verified,2023-11
U010131,2024-11-18 21:07:11,40,East,Organic,Pending,2024-11
U010132,2024-01-05 04:27:15,34,Central,Organic,Verified,2024-01
U010133,2024-03-12 05:11:28,63,Central,Referral,Verified,2024-03
U010134,2024-12-19 13:10:53,22,South,Referral,Verified,2024-12
U010135,2024-03-23 22:28:08,62,Central,Affiliate,Verified,2024-03
U010136,2023-06-13 00:36:42,45,South,Paid Search,Rejected,2023-06
U010137,2023-10-18 21:15:23,19,West,Referral,Pending,2023-10
U010138,2023-12-23 05:20:32,30,North,Social,Pending,2023-12
U010139,2023-12-13 14:11:27,53,East,Organic,Pending,2023-12
U010140,2023-04-20 03:26:44,57,West,Referral,Pending,2023-04
U010141,2023-03-19 06:14:50,28,West,Organic,Verified,2023-03
U010142,2023-09-13 11:59:11,52,West,Organic,Verified,2023-09
U010143,2024-10-29 09:52:09,70,South,Social,Pending,2024-10
U010144,2024-06-07 15:17:01,54,West,Organic,Verified,2024-06
U010145,2024-09-06 10:54:24,55,South,Social,Rejected,2024-09
U010146,2023-05-08 08:34:36,28,North,Affiliate,Pending,2023-05
U010147,2023-10-30 10:04:07,51,North,Affiliate,Verified,2023-10
U010148,2024-02-29 09:16:29,55,North,Referral,Verified,2024-02
U010149,2023-11-14 01:13:11,23,North,Referral,Verified,2023-11
U010150,2023-11-01 04:36:06,34,West,Paid Search,Pending,2023-11
U010151,2023-09-20 15:32:50,64,Unknown,Paid Search,Pending,2023-09
U010152,2023-02-07 15:40:25,70,East,Affiliate,Verified,2023-02
U010153,2024-09-17 18:32:10,27,North,Paid Search,Verified,2024-09
U010154,2024-11-12 03:28:41,56,Unknown,Paid Search,Verified,2024-11
U010155,2023-03-01 00:26:15,44,South,Social,Verified,2023-03
U010156,2023-10-29 22:19:37,49,South,Paid Search,Verified,2023-10
U010157,2024-01-14 00:26:55,45,East,Affiliate,Rejected,2024-01
U010158,2024-07-26 06:23:34,63,Central,Organic,Verified,2024-07
U010159,2024-12-21 07:48:18,41,Central,Organic,Verified,2024-12
U010160,2023-10-31 21:48:44,49,South,Referral,Pending,2023-10
U010161,2024-06-30 17:08:02,53,Central,Paid Search,Pending,2024-06
U010162,2024-11-15 06:33:10,47,East,Affiliate,Verified,2024-11
U010163,2024-08-29 02:49:01,64,Central,Organic,Verified,2024-08
U010164,2023-08-01 01:02:24,30,North,Organic,Verified,2023-08
U010165,2024-08-19 18:26:06,68,North,Affiliate,Verified,2024-08
U010166,2023-10-28 22:16:51,53,North,Paid Search,Verified,2023-10
U010167,2023-01-13 18:58:35,68,West,Paid Search,Verified,2023-01
U010168,2024-07-07 23:18:05,37,North,Organic,Verified,2024-07
U010169,2024-09-01 20:14:26,43,North,Social,Verified,2024-09
U010170,2023-09-08 21:03:04,20,East,Social,Verified,2023-09
U010171,2023-11-26 04:22:16,66,Central,Paid Search,Verified,2023-11
U010172,2023-09-23 23:32:09,61,East,Organic,Verified,2023-09
U010173,2023-03-27 10:18:11,33,West,Social,Verified,2023-03
U010174,2024-12-27 05:18:07,20,North,Social,Verified,2024-12
U010175,2023-01-17 12:11:24,54,Central,Paid Search,Verified,2023-01
U010176,2024-02-10 14:21:59,53,North,Referral,Verified,2024-02
U010177,2023-01-11 21:34:00,45,South,Paid Search,Verified,2023-01
U010178,2024-05-18 05:56:43,26,South,Organic,Verified,2024-05
U010179,2024-10-19 14:51:57,66,North,Referral,Verified,2024-10
U010180,2024-04-14 17:27:30,40,West,Referral,Verified,2024-04
U010181,2024-03-18 12:05:05,56,West,Paid Search,Verified,2024-03
U010182,2024-08-27 09:13:51,63,North,Affiliate,Verified,2024-08
U010183,2024-12-12 04:35:17,47,North,Paid Search,Verified,2024-12
U010184,2024-09-21 03:10:32,23,North,Affiliate,Verified,2024-09
U010185,2023-06-18 22:32:35,65,North,Organic,Verified,2023-06
U010186,2024-02-16 04:14:50,53,Central,Social,Verified,2024-02
U010187,2024-08-20 17:32:58,65,East,Organic,Verified,2024-08
U010188,2023-08-04 00:37:20,50,North,Organic,Verified,2023-08
U010189,2024-05-07 21:27:28,66,North,Referral,Verified,2024-05
U010190,2023-01-17 15:27:37,63,West,Organic,Verified,2023-01
U010191,2024-10-02 10:52:06,29,West,Organic,Verified,2024-10
U010192,2024-03-24 12:20:41,27,Central,Referral,Pending,2024-03
U010193,2024-06-26 11:20:29,26,Unknown,Organic,Verified,2024-06
U010194,2024-08-25 14:12:50,60,East,Affiliate,Pending,2024-08
U010195,2023-06-09 16:59:41,30,North,Organic,Verified,2023-06
U010196,2023-11-25 21:27:26,41,West,Paid Search,Verified,2023-11
U010197,2024-09-18 19:26:06,59,South,Paid Search,Verified,2024-09
U010198,2023-05-01 05:39:05,40,West,Paid Search,Verified,2023-05
U010199,2024-08-23 09:34:47,21,North,Paid Search,Verified,2024-08
U010200,2023-07-30 07:11:52,37,West,Paid Search,Verified,2023-07
U010201,2024-02-25 02:54:04,23,North,Organic,Verified,2024-02
U010202,2024-01-08 07:00:21,38,West,Organic,Verified,2024-01
U010203,2024-05-16 03:21:10,57,North,Referral,Verified,2024-05
U010204,2024-09-02 18:39:17,45,West,Paid Search,Verified,2024-09
U010205,2023-09-12 18:05:16,53,Unknown,Paid Search,Verified,2023-09
U010206,2023-05-06 09:06:54,23,West,Organic,Verified,2023-05
U010207,2023-11-05 15:57:06,57,West,Social,Verified,2023-11
U010208,2024-03-22 20:51:56,40,South,Organic,Verified,2024-03
U010209,2024-07-01 19:44:54,33,South,Social,Pending,2024-07
U010210,2024-07-03 23:01:05,52,South,Organic,Verified,2024-07
U010211,2023-09-06 04:06:38,25,South,Social,Verified,2023-09
U010212,2024-11-14 07:33:09,44,East,Paid Search,Verified,2024-11
U010213,2023-03-02 17:07:03,40,North,Paid Search,Verified,2023-03
U010214,2023-03-27 04:38:55,26,North,Organic,Verified,2023-03
U010215,2023-01-19 01:58:38,68,South,Social,Verified,2023-01
U010216,2024-11-07 06:22:53,37,South,Organic,Verified,2024-11
U010217,2023-05-12 11:41:16,20,North,Referral,Pending,2023-05
U010218,2024-03-15 01:42:40,41,West,Organic,Verified,2024-03
U010219,2024-08-16 10:56:18,69,North,Paid Search,Verified,2024-08
U010220,2024-07-13 16:36:42,44,Central,Referral,Pending,2024-07
U010221,2023-02-09 06:07:58,51,West,Paid Search,Verified,2023-02
U010222,2023-10-25 03:56:18,65,South,Referral,Verified,2023-10
U010223,2024-01-05 11:42:56,22,West,Referral,Verified,2024-01
U010224,2024-05-23 04:31:00,47,East,Paid Search,Pending,2024-05
U010225,2024-03-30 12:28:18,35,East,Organic,Pending,2024-03
U010226,2024-02-13 18:19:07,53,South,Paid Search,Verified,2024-02
U010227,2023-08-12 23:43:43,63,West,Referral,Verified,2023-08
U010228,2023-03-19 17:26:12,22,North,Organic,Verified,2023-03
U010229,2023-11-12 02:30:41,26,East,Referral,Verified,2023-11
U010230,2023-07-09 13:11:56,68,North,Organic,Pending,2023-07
U010231,2024-02-09 15:18:11,44,South,Social,Verified,2024-02
U010232,2024-08-04 21:39:32,34,East,Referral,Verified,2024-08
U010233,2024-02-08 08:38:23,26,North,Paid Search,Verified,2024-02
U010234,2024-03-01 14:54:47,36,North,Affiliate,Pending,2024-03
U010235,2023-01-31 13:24:50,18,West,Affiliate,Pending,2023-01
U010236,2024-04-15 14:14:55,29,South,Organic,Verified,2024-04
U010237,2023-11-17 19:43:13,27,North,Organic,Verified,2023-11
U010238,2023-04-01 07:10:41,22,South,Paid Search,Verified,2023-04
U010239,2023-06-06 02:05:38,69,Central,Paid Search,Rejected,2023-06
U010240,2024-07-23 22:37:41,59,West,Organic,Verified,2024-07
U010241,2024-10-31 04:29:51,67,East,Paid Search,Verified,2024-10
U010242,2024-01-06 15:18:35,30,West,Organic,Pending,2024-01
U010243,2024-12-13 21:40:53,33,West,Organic,Verified,2024-12
U010244,2023-05-12 10:16:40,32,West,Organic,Verified,2023-05
U010245,2023-08-07 17:48:49,47,West,Organic,Pending,2023-08
U010246,2024-11-09 22:45:24,27,Central,Paid Search,Rejected,2024-11
U010247,2023-05-08 21:14:53,30,East,Organic,Verified,2023-05
U010248,2024-04-26 08:21:41,69,South,Organic,Verified,2024-04
U010249,2023-06-10 05:42:45,36,North,Affiliate,Pending,2023-06
U010250,2023-08-30 18:13:51,59,North,Referral,Verified,2023-08
U010251,2023-12-15 18:13:10,30,East,Social,Verified,2023-12
U010252,2023-09-20 18:59:16,67,Central,Social,Verified,2023-09
U010253,2024-09-30 09:20:17,54,West,Referral,Verified,2024-09
U010254,2024-12-11 03:15:50,63,West,Affiliate,Verified,2024-12
U010255,2024-01-01 00:38:04,45,West,Organic,Verified,2024-01
U010256,2024-01-19 09:48:10,66,Central,Referral,Verified,2024-01
U010257,2023-02-10 10:28:08,37,West,Paid Search,Verified,2023-02
U010258,2023-06-20 23:14:00,43,South,Referral,Verified,2023-06
U010259,2023-01-30 02:47:44,21,East,Organic,Verified,2023-01
U010260,2024-09-17 08:29:33,27,South,Social,Verified,2024-09
U010261,2023-06-15 23:53:21,58,North,Paid Search,Pending,2023-06
U010262,2023-09-06 15:54:38,35,North,Referral,Verified,2023-09
U010263,2024-09-07 05:21:10,23,South,Social,Pending,2024-09
U010264,2024-06-04 16:50:37,33,North,Affiliate,Verified,2024-06
U010265,2024-03-29 16:20:21,36,North,Organic,Rejected,2024-03
U010266,2023-01-29 02:01:36,56,Central,Paid Search,Verified,2023-01
U010267,2024-02-15 23:01:17,22,South,Referral,Rejected,2024-02
U010268,2024-02-14 10:49:59,19,West,Paid Search,Verified,2024-02
U010269,2023-08-21 20:20:50,56,North,Paid Search,Verified,2023-08
U010270,2024-06-27 19:08:37,25,Central,Referral,Verified,2024-06
U010271,2024-11-09 11:31:59,40,West,Social,Verified,2024-11
U010272,2023-07-09 02:18:31,54,Central,Organic,Verified,2023-07
U010273,2023-08-30 18:14:34,45,East,Organic,Verified,2023-08
U010274,2023-08-24 07:18:31,24,East,Referral,Verified,2023-08
U010275,2024-09-01 12:13:33,56,South,Referral,Verified,2024-09
U010276,2023-02-26 18:32:11,20,South,Social,Verified,2023-02
U010277,2024-10-16 00:13:46,30,West,Referral,Verified,2024-10
U010278,2024-07-19 18:36:48,23,North,Paid Search,Verified,2024-07
U010279,2023-12-19 20:01:45,45,North,Referral,Verified,2023-12
U010280,2024-03-01 23:16:43,54,Central,Affiliate,Verified,2024-03
U010281,2024-10-14 19:56:52,52,North,Paid Search,Rejected,2024-10
U010282,2024-07-15 23:32:29,25,West,Organic,Verified,2024-07
U010283,2023-07-22 01:35:36,36,North,Referral,Verified,2023-07
U010284,2023-02-06 19:00:41,25,South,Organic,Verified,2023-02
U010285,2024-04-25 15:45:13,44,South,Social,Verified,2024-04
U010286,2023-04-17 10:33:05,30,East,Organic,Verified,2023-04
U010287,2023-03-06 05:07:29,57,West,Paid Search,Verified,2023-03
U010288,2024-12-18 01:47:41,57,Central,Social,Verified,2024-12
U010289,2023-12-12 23:19:38,61,North,Organic,Verified,2023-12
U010290,2024-04-20 02:49:50,28,South,Organic,Verified,2024-04
U010291,2023-06-08 15:39:11,18,West,Organic,Verified,2023-06
U010292,2023-03-16 05:45:09,19,North,Social,Verified,2023-03
U010293,2023-02-15 19:36:45,62,North,Social,Verified,2023-02
U010294,2023-09-16 16:28:42,66,East,Paid Search,Verified,2023-09
U010295,2023-01-03 17:16:15,29,West,Referral,Verified,2023-01
U010296,2023-11-03 15:22:45,64,South,Referral,Verified,2023-11
U010297,2023-08-26 01:39:25,46,North,Organic,Verified,2023-08
U010298,2024-01-20 14:06:46,27,Central,Organic,Pending,2024-01
U010299,2024-03-06 08:34:33,34,Central,Social,Rejected,2024-03
U010300,2023-08-14 03:43:12,32,West,Organic,Verified,2023-08
U010301,2023-11-29 07:38:08,58,West,Paid Search,Pending,2023-11
U010302,2023-02-27 00:15:54,27,Central,Organic,Verified,2023-02
U010303,2023-08-09 06:59:53,27,East,Paid Search,Verified,2023-08
U010304,2024-12-15 01:55:45,56,West,Organic,Verified,2024-12
U010305,2024-12-24 13:49:28,34,East,Organic,Verified,2024-12
U010306,2023-12-21 15:22:22,31,North,Organic,Verified,2023-12
U010307,2024-11-16 20:28:43,60,West,Social,Pending,2024-11
U010308,2024-01-01 22:48:55,67,West,Organic,Verified,2024-01
U010309,2023-04-02 17:26:45,47,South,Paid Search,Unknown,2023-04
U010310,2024-09-25 13:40:14,61,East,Paid Search,Verified,2024-09
U010311,2023-10-31 00:40:55,62,West,Organic,Verified,2023-10
U010312,2024-03-23 01:45:33,49,South,Affiliate,Verified,2024-03
U010313,2024-04-18 15:47:53,61,West,Organic,Verified,2024-04
U010314,2023-08-13 20:47:23,18,North,Referral,Verified,2023-08
U010315,2024-06-19 10:45:31,19,East,Paid Search,Verified,2024-06
U010316,2024-01-01 22:54:25,64,Central,Affiliate,Verified,2024-01
U010317,2023-09-25 10:50:24,25,Central,Affiliate,Verified,2023-09
U010318,2023-08-06 11:27:52,56,Central,Organic,Verified,2023-08
U010319,2024-06-28 18:51:26,40,West,Referral,Verified,2024-06
U010320,2023-07-02 00:27:24,59,East,Affiliate,Verified,2023-07
U010321,2023-04-01 15:06:29,53,West,Social,Verified,2023-04
U010322,2024-10-05 16:10:55,21,South,Social,Pending,2024-10
U010323,2023-08-31 05:21:25,35,East,Referral,Pending,2023-08
U010324,2024-04-12 22:53:32,55,East,Paid Search,Verified,2024-04
U010325,2024-06-06 23:54:33,66,East,Organic,Verified,2024-06
U010326,2024-09-03 23:41:44,60,South,Affiliate,Verified,2024-09
U010327,2024-04-01 17:57:44,65,South,Social,Verified,2024-04
U010328,2024-05-31 19:07:54,68,South,Organic,Verified,2024-05
U010329,2024-09-03 03:55:22,65,North,Paid Search,Verified,2024-09
U010330,2024-11-19 15:42:16,48,South,Organic,Verified,2024-11
U010331,2023-02-04 04:56:06,35,North,Organic,Verified,2023-02
U010332,2024-06-26 13:48:25,44,Central,Paid Search,Verified,2024-06
U010333,2023-05-08 07:20:34,60,North,Organic,Verified,2023-05
U010334,2024-10-12 15:11:01,40,West,Referral,Verified,2024-10
U010335,2023-02-05 09:37:30,62,South,Organic,Pending,2023-02
U010336,2023-06-30 03:27:37,55,West,Referral,Verified,2023-06
U010337,2023-05-21 05:50:28,29,West,Referral,Verified,2023-05
U010338,2024-03-16 11:52:15,66,Central,Affiliate,Unknown,2024-03
U010339,2023-01-04 03:02:05,62,Central,Organic,Verified,2023-01
U010340,2023-01-13 10:16:36,49,West,Organic,Verified,2023-01
U010341,2024-01-04 01:45:52,28,North,Referral,Verified,2024-01
U010342,2024-12-10 07:33:58,30,East,Referral,Rejected,2024-12
U010343,2024-01-21 16:04:05,62,South,Paid Search,Verified,2024-01
U010344,2023-11-22 12:40:27,18,Central,Paid Search,Verified,2023-11
U010345,2024-04-25 06:15:50,43,Central,Social,Verified,2024-04
U010346,2024-02-07 19:41:12,50,South,Organic,Verified,2024-02
U010347,2023-10-08 23:39:57,30,West,Organic,Verified,2023-10
U010348,2024-03-05 15:23:00,63,South,Social,Verified,2024-03
U010349,2023-01-03 08:11:55,45,West,Affiliate,Verified,2023-01
U010350,2023-06-28 11:25:39,21,East,Organic,Verified,2023-06
U010351,2024-05-06 22:34:22,34,East,Affiliate,Pending,2024-05
U010352,2023-09-07 07:58:23,39,Central,Organic,Verified,2023-09
U010353,2023-02-09 15:10:47,29,South,Affiliate,Verified,2023-02
U010354,2023-04-01 20:12:21,67,West,Referral,Verified,2023-04
U010355,2024-09-24 07:18:21,37,West,Paid Search,Verified,2024-09
U010356,2023-08-29 14:11:31,44,South,Social,Verified,2023-08
U010357,2023-01-17 12:53:52,46,South,Affiliate,Rejected,2023-01
U010358,2024-06-16 00:40:28,29,North,Organic,Verified,2024-06
U010359,2024-01-23 05:55:26,48,East,Referral,Verified,2024-01
U010360,2023-11-26 12:17:14,36,Central,Affiliate,Verified,2023-11
U010361,2024-10-15 06:57:40,18,North,Paid Search,Verified,2024-10
U010362,2023-08-18 00:27:05,39,North,Organic,Pending,2023-08
U010363,2024-02-22 22:01:02,48,East,Organic,Verified,2024-02
U010364,2024-06-27 18:39:30,24,South,Social,Verified,2024-06
U010365,2024-03-20 03:27:41,59,South,Paid Search,Verified,2024-03
U010366,2023-06-01 19:41:56,53,East,Paid Search,Pending,2023-06
U010367,2024-05-12 13:49:19,34,South,Referral,Verified,2024-05
U010368,2024-06-26 16:21:57,49,West,Organic,Verified,2024-06
U010369,2023-03-31 08:36:10,34,South,Organic,Verified,2023-03
U010370,2023-05-01 18:39:28,52,East,Organic,Verified,2023-05
U010371,2024-05-07 16:43:22,26,South,Organic,Rejected,2024-05
U010372,2023-03-28 20:32:02,50,South,Social,Verified,2023-03
U010373,2024-10-04 15:49:03,20,East,Organic,Verified,2024-10
U010374,2023-03-21 23:37:18,18,West,Organic,Pending,2023-03
U010375,2024-12-12 04:20:56,31,Central,Paid Search,Rejected,2024-12
U010376,2024-05-05 04:55:29,27,North,Social,Verified,2024-05
U010377,2023-11-20 10:16:15,44,East,Organic,Verified,2023-11
U010378,2023-07-15 22:16:40,26,East,Organic,Rejected,2023-07
U010379,2024-06-30 09:57:30,30,North,Referral,Verified,2024-06
U010380,2024-07-03 21:59:04,23,West,Paid Search,Verified,2024-07
U010381,2023-06-02 07:41:54,65,South,Referral,Verified,2023-06
U010382,2024-02-01 07:09:27,56,Central,Organic,Verified,2024-02
U010383,2024-12-25 20:14:59,29,East,Affiliate,Verified,2024-12
U010384,2023-07-07 19:58:39,24,North,Paid Search,Verified,2023-07
U010385,2024-05-21 04:26:47,63,West,Affiliate,Verified,2024-05
U010386,2023-05-06 16:12:22,53,North,Social,Pending,2023-05
U010387,2024-08-31 21:08:59,64,West,Referral,Verified,2024-08
U010388,2023-05-05 06:26:05,27,West,Organic,Verified,2023-05
U010389,2023-08-06 06:16:24,37,East,Referral,Verified,2023-08
U010390,2023-12-02 04:46:54,24,South,Paid Search,Verified,2023-12
U010391,2023-09-28 13:54:04,40,South,Organic,Verified,2023-09
U010392,2023-05-05 04:34:46,26,East,Organic,Verified,2023-05
U010393,2024-04-12 22:05:19,18,West,Organic,Verified,2024-04
U010394,2023-01-15 09:28:33,44,East,Social,Verified,2023-01
U010395,2024-12-18 23:18:34,69,South,Affiliate,Verified,2024-12
U010396,2023-02-08 00:35:43,52,West,Referral,Verified,2023-02
U010397,2023-09-01 17:16:05,58,West,Referral,Verified,2023-09
U010398,2024-11-09 19:34:37,61,West,Referral,Verified,2024-11
U010399,2023-04-24 05:02:21,69,South,Affiliate,Verified,2023-04
U010400,2023-02-23 06:16:57,24,East,Organic,Pending,2023-02
U010401,2024-06-27 01:25:23,31,South,Organic,Verified,2024-06
U010402,2023-02-23 10:07:32,50,West,Referral,Verified,2023-02
U010403,2024-10-18 16:58:37,61,West,Affiliate,Verified,2024-10
U010404,2023-11-26 08:49:17,59,Central,Affiliate,Verified,2023-11
U010405,2024-09-26 14:41:35,56,North,Social,Verified,2024-09
U010406,2023-06-28 22:09:24,34,West,Referral,Verified,2023-06
U010407,2023-04-14 00:42:31,37,Central,Organic,Verified,2023-04
U010408,2024-12-03 18:23:46,22,North,Organic,Verified,2024-12
U010409,2024-07-10 09:17:50,34,North,Paid Search,Rejected,2024-07
U010410,2024-10-27 00:28:18,26,North,Referral,Verified,2024-10
U010411,2023-08-22 12:26:10,67,East,Paid Search,Verified,2023-08
U010412,2023-10-23 11:06:06,22,South,Organic,Verified,2023-10
U010413,2024-02-26 08:56:14,37,North,Paid Search,Verified,2024-02
U010414,2023-11-24 13:46:34,65,East,Affiliate,Verified,2023-11
U010415,2023-06-27 03:28:27,68,West,Organic,Verified,2023-06
U010416,2023-10-01 19:59:28,37,West,Referral,Verified,2023-10
U010417,2024-03-20 09:25:32,42,West,Organic,Verified,2024-03
U010418,2023-01-28 15:24:51,45,Central,Paid Search,Verified,2023-01
U010419,2023-09-03 05:43:12,61,East,Referral,Verified,2023-09
U010420,2023-08-02 18:40:35,58,West,Organic,Verified,2023-08
U010421,2023-02-21 08:02:17,45,South,Referral,Verified,2023-02
U010422,2023-03-31 13:14:21,37,West,Referral,Verified,2023-03
U010423,2023-12-28 20:18:20,37,Central,Organic,Verified,2023-12
U010424,2023-03-16 17:31:41,52,West,Social,Verified,2023-03
U010425,2023-09-09 18:43:38,62,South,Affiliate,Verified,2023-09
U010426,2024-02-14 10:17:41,22,South,Paid Search,Verified,2024-02
U010427,2024-09-29 21:44:10,58,South,Organic,Verified,2024-09
U010428,2023-03-14 02:21:37,43,North,Paid Search,Verified,2023-03
U010429,2023-11-14 06:57:34,25,North,Organic,Verified,2023-11
U010430,2023-03-17 03:21:24,23,South,Organic,Verified,2023-03
U010431,2023-11-09 20:35:52,35,North,Paid Search,Verified,2023-11
