user_id,signup_date,age,region,acquisition_channel,kyc_status,signup_month,transaction_count,successful_transactions,total_spend,first_transaction_date,last_transaction_date,active_months,days_since_last_transaction,avg_transaction_amount,engagement_segment
U011137,2024-05-09 00:27:38,19,South,Organic,Verified,2024-05,8.0,7.0,848.39,2023-03-27 15:58:07,2025-02-10 09:24:16,7.0,48.0,106.04875,Engaged
U011138,2023-06-18 13:27:07,53,West,Referral,Verified,2023-06,2.0,1.0,422.46999999999997,2024-02-29 11:47:49,2025-01-19 13:08:00,2.0,70.0,211.23499999999999,Occasional
U011139,2024-09-13 00:05:59,47,West,Organic,Verified,2024-09,2.0,2.0,154.93,2023-05-18 15:36:11,2025-01-05 03:15:32,2.0,84.0,77.465,Occasional
U011140,2024-06-11 13:10:08,47,South,Referral,Verified,2024-06,4.0,3.0,603.37,2023-01-21 19:20:31,2025-02-04 02:43:06,4.0,54.0,150.8425,Occasional
U011141,2024-07-03 01:27:45,31,North,Paid Search,Verified,2024-07,8.0,6.0,1778.9,2023-04-04 22:50:30,2024-07-27 22:11:50,8.0,246.0,222.3625,At Risk
U011142,2023-12-08 19:37:20,44,Central,Organic,Pending,2023-12,5.0,5.0,537.64,2023-03-06 19:25:39,2025-03-08 02:48:12,5.0,22.0,107.52799999999999,Engaged
U011143,2024-05-24 17:12:16,69,South,Affiliate,Verified,2024-05,5.0,5.0,913.19,2023-04-15 04:46:35,2024-07-25 01:38:49,5.0,248.0,182.638,At Risk
U011144,2024-02-02 03:46:53,58,Central,Paid Search,Verified,2024-02,4.0,4.0,330.71,2023-01-06 22:42:56,2024-09-28 23:35:14,3.0,182.0,82.6775,At Risk
U011145,2023-10-08 17:33:44,70,West,Organic,Verified,2023-10,3.0,3.0,429.69,2023-01-28 19:10:52,2024-01-06 11:46:42,3.0,449.0,143.23,At Risk
U011146,2024-03-09 23:31:45,35,Central,Referral,Verified,2024-03,4.0,2.0,360.12,2024-03-04 20:09:14,2025-02-15 07:05:26,4.0,43.0,90.03,Occasional
U011147,2023-08-25 18:26:12,64,North,Paid Search,Verified,2023-08,5.0,4.0,815.91,2023-01-23 18:10:40,2025-02-05 01:02:15,5.0,53.0,163.182,Engaged
U011148,2024-11-26 13:52:13,38,East,Organic,Rejected,2024-11,2.0,2.0,254.07,2023-03-23 15:50:40,2023-03-30 09:42:59,1.0,731.0,127.035,At Risk
U011149,2024-06-07 09:06:52,67,South,Referral,Verified,2024-06,4.0,4.0,428.27,2023-04-19 20:16:39,2024-01-02 06:04:49,3.0,453.0,107.0675,At Risk
U011150,2024-06-23 11:00:08,63,South,Social,Verified,2024-06,6.0,4.0,769.71,2023-02-10 11:12:13,2025-01-05 01:33:47,6.0,84.0,128.285,Engaged
U011151,2024-06-07 04:48:42,26,South,Organic,Verified,2024-06,6.0,5.0,1052.77,2023-03-14 17:07:15,2025-01-31 00:44:16,5.0,58.0,175.46166666666667,Engaged
U011152,2023-11-24 06:59:10,69,South,Affiliate,Verified,2023-11,8.0,7.0,1167.69,2023-01-13 15:36:22,2024-12-23 17:25:43,8.0,97.0,145.96125,Occasional
U011153,2024-11-24 22:18:30,50,South,Referral,Verified,2024-11,4.0,4.0,407.33,2023-04-16 05:18:28,2025-03-28 22:17:16,4.0,2.0,101.8325,Occasional
U011154,2023-06-01 17:44:08,59,East,Organic,Verified,2023-06,7.0,7.0,991.66,2024-03-14 17:45:19,2025-03-27 07:12:03,7.0,3.0,141.66571428571427,Engaged
U011155,2024-02-20 02:55:12,48,South,Referral,Verified,2024-02,3.0,2.0,168.95,2024-05-09 09:51:30,2024-11-27 15:07:49,3.0,123.0,56.31666666666666,Occasional
U011156,2023-02-20 16:08:10,29,South,Paid Search,Verified,2023-02,4.0,3.0,1204.16,2023-06-26 03:54:31,2024-04-10 18:56:40,4.0,354.0,301.04,At Risk
U011157,2023-08-04 01:45:42,70,South,Affiliate,Verified,2023-08,3.0,3.0,520.73,2023-11-23 13:50:54,2024-03-06 01:57:40,3.0,389.0,173.57666666666668,At Risk
U011158,2024-02-24 10:04:28,23,West,Referral,Verified,2024-02,3.0,3.0,775.5999999999999,2023-11-16 11:03:03,2024-10-18 22:31:30,2.0,163.0,258.5333333333333,Occasional
U011159,2023-12-24 08:32:40,60,North,Organic,Verified,2023-12,5.0,5.0,2432.7599999999998,2023-04-09 04:23:58,2025-03-28 20:25:41,4.0,2.0,486.55199999999996,Engaged
U011160,2024-11-18 01:08:30,29,West,Organic,Verified,2024-11,6.0,4.0,844.88,2023-06-22 22:27:55,2025-03-12 02:42:47,6.0,18.0,140.81333333333333,Engaged
U011161,2024-03-24 00:15:57,59,South,Paid Search,Verified,2024-03,8.0,6.0,1527.6200000000001,2023-04-13 05:39:45,2024-12-31 05:15:13,5.0,89.0,190.95250000000001,Engaged
U011162,2023-10-28 09:01:21,40,East,Paid Search,Verified,2023-10,6.0,5.0,590.34,2023-02-25 17:17:08,2024-11-30 15:09:50,6.0,120.0,98.39,Occasional
U011163,2023-11-08 12:18:21,30,West,Social,Verified,2023-11,2.0,2.0,125.22,2024-02-16 04:03:59,2025-02-02 12:23:47,2.0,56.0,62.61,Occasional
U011164,2024-03-22 11:07:00,30,East,Paid Search,Verified,2024-03,7.0,7.0,1239.4,2023-06-18 01:59:39,2025-03-20 09:17:58,7.0,10.0,177.05714285714288,Engaged
U011165,2024-07-31 12:39:08,34,East,Affiliate,Verified,2024-07,5.0,4.0,970.4100000000001,2023-03-20 11:21:19,2025-03-15 16:08:29,4.0,15.0,194.08200000000002,Engaged
U011166,2023-07-21 20:49:14,65,Central,Paid Search,Verified,2023-07,4.0,3.0,338.28999999999996,2023-04-17 00:24:09,2024-11-22 22:30:58,3.0,128.0,84.57249999999999,Occasional
U011167,2024-03-02 18:25:24,58,North,Organic,Verified,2024-03,7.0,4.0,1067.33,2023-06-02 06:46:46,2025-03-03 22:46:22,6.0,27.0,152.47571428571428,Engaged
U011168,2024-02-24 13:08:56,53,South,Referral,Verified,2024-02,5.0,4.0,821.54,2023-09-22 15:39:54,2024-12-08 02:24:15,5.0,112.0,164.308,Occasional
U011169,2023-01-07 21:18:50,51,Central,Organic,Verified,2023-01,4.0,4.0,434.25,2023-03-22 23:35:54,2024-08-16 20:45:30,4.0,226.0,108.5625,At Risk
U011170,2024-10-28 07:45:43,40,West,Organic,Pending,2024-10,4.0,4.0,318.65999999999997,2023-11-27 06:06:38,2025-02-27 18:08:13,4.0,31.0,79.66499999999999,Occasional
U011171,2024-02-20 23:35:41,65,East,Organic,Verified,2024-02,2.0,2.0,117.28999999999999,2023-01-19 01:54:23,2023-07-30 03:30:59,2.0,609.0,58.644999999999996,At Risk
U011172,2023-06-26 17:11:49,32,North,Social,Verified,2023-06,2.0,1.0,146.67000000000002,2023-07-20 09:49:37,2025-02-02 14:33:43,2.0,56.0,73.33500000000001,Occasional
U011173,2024-04-07 12:44:17,67,South,Referral,Verified,2024-04,7.0,5.0,1567.1,2023-08-26 20:18:05,2025-02-19 20:25:51,6.0,39.0,223.87142857142857,Engaged
U011174,2024-05-09 19:17:34,38,West,Organic,Pending,2024-05,3.0,2.0,286.0,2023-08-15 00:01:03,2024-08-21 13:43:59,3.0,221.0,95.33333333333333,At Risk
U011175,2024-10-30 03:22:37,36,West,Social,Verified,2024-10,6.0,4.0,581.78,2023-02-11 09:32:25,2024-12-12 04:51:38,5.0,108.0,96.96333333333332,Occasional
U011176,2023-01-25 20:58:56,43,South,Affiliate,Verified,2023-01,5.0,3.0,409.01,2023-04-09 08:20:18,2024-01-24 16:48:03,4.0,431.0,81.80199999999999,At Risk
U011177,2023-10-30 00:24:13,57,North,Referral,Pending,2023-10,9.0,6.0,1038.26,2023-02-21 03:01:00,2025-01-03 11:46:49,8.0,86.0,115.36222222222221,Engaged
U011178,2023-05-12 12:19:30,55,West,Organic,Rejected,2023-05,6.0,6.0,1355.71,2023-04-02 18:16:49,2025-03-06 16:11:26,6.0,24.0,225.95166666666668,Engaged
U011179,2024-02-24 08:40:24,58,East,Organic,Pending,2024-02,9.0,7.0,995.52,2023-10-21 00:40:13,2024-11-19 23:48:48,7.0,130.0,110.61333333333333,Occasional
U011180,2024-01-02 04:10:15,22,Central,Organic,Verified,2024-01,6.0,5.0,530.35,2023-03-08 00:33:10,2024-12-25 00:43:09,6.0,95.0,88.39166666666667,Occasional
U011181,2023-12-13 17:57:19,26,South,Referral,Verified,2023-12,2.0,0.0,335.79999999999995,2024-03-13 16:03:23,2024-07-17 00:29:35,2.0,256.0,167.89999999999998,At Risk
U011182,2024-12-17 21:05:59,62,South,Referral,Verified,2024-12,6.0,6.0,1344.83,2023-04-17 10:24:08,2025-03-05 17:07:37,6.0,25.0,224.13833333333332,Engaged
U011183,2024-01-24 02:37:14,69,South,Organic,Verified,2024-01,2.0,2.0,446.76,2024-03-25 11:38:07,2025-03-19 13:28:43,2.0,11.0,223.38,Occasional
U011184,2023-10-28 00:56:47,24,East,Organic,Verified,2023-10,5.0,4.0,1159.33,2023-04-20 17:35:31,2024-12-05 06:30:35,5.0,115.0,231.86599999999999,Occasional
U011185,2023-02-19 03:10:02,65,South,Paid Search,Verified,2023-02,2.0,2.0,252.42000000000002,2025-02-12 12:18:26,2025-02-26 19:27:53,1.0,32.0,126.21000000000001,Occasional
U011186,2023-07-31 09:56:16,31,North,Affiliate,Verified,2023-07,5.0,2.0,1288.41,2023-02-20 04:48:29,2025-02-07 22:55:00,5.0,51.0,257.682,Engaged
U011187,2024-10-17 00:24:35,69,South,Organic,Verified,2024-10,3.0,2.0,604.1600000000001,2023-11-27 02:39:06,2025-01-02 04:22:27,3.0,87.0,201.38666666666668,Occasional
U011188,2023-11-26 17:16:01,70,North,Referral,Verified,2023-11,5.0,4.0,334.94,2023-07-08 22:12:19,2025-02-19 10:57:42,5.0,39.0,66.988,Engaged
U011189,2024-10-26 14:25:27,51,West,Social,Verified,2024-10,3.0,3.0,360.66,2023-07-14 15:55:49,2025-01-12 19:58:59,3.0,77.0,120.22000000000001,Occasional
U011190,2024-01-24 19:38:00,28,North,Referral,Verified,2024-01,2.0,0.0,126.77000000000001,2024-08-15 08:45:54,2025-01-12 20:10:16,2.0,77.0,63.385000000000005,Occasional
U011191,2024-02-05 02:00:15,59,South,Paid Search,Verified,2024-02,4.0,2.0,653.84,2023-04-01 19:25:37,2024-12-27 04:58:13,3.0,93.0,163.46,Occasional
U011192,2023-11-10 19:24:33,23,West,Referral,Verified,2023-11,3.0,2.0,167.32999999999998,2023-07-11 02:16:31,2024-12-08 03:14:48,3.0,112.0,55.776666666666664,Occasional
U011193,2024-02-11 06:51:09,35,North,Affiliate,Verified,2024-02,3.0,3.0,401.93,2024-03-18 11:00:16,2025-03-16 19:35:48,2.0,14.0,133.97666666666666,Occasional
U011194,2023-02-18 16:19:36,51,East,Referral,Verified,2023-02,4.0,3.0,379.5,2023-06-10 15:09:09,2025-02-10 07:27:51,3.0,48.0,94.875,Occasional
U011195,2023-02-12 00:22:54,21,West,Organic,Verified,2023-02,2.0,2.0,821.87,2023-07-03 05:48:43,2024-04-01 23:42:00,2.0,362.0,410.935,At Risk
U011196,2023-12-14 07:34:01,38,East,Organic,Verified,2023-12,4.0,3.0,415.5,2023-03-16 01:44:42,2024-07-29 10:43:46,4.0,244.0,103.875,At Risk
U011197,2024-03-12 12:05:34,60,East,Organic,Verified,2024-03,3.0,1.0,214.48,2023-08-07 08:04:27,2025-01-09 21:13:03,3.0,80.0,71.49333333333333,Occasional
U011198,2024-02-07 03:11:27,22,West,Organic,Verified,2024-02,6.0,4.0,950.74,2023-12-18 06:05:30,2024-12-25 12:29:51,5.0,95.0,158.45666666666668,Occasional
U011199,2023-11-10 06:44:21,37,Central,Referral,Verified,2023-11,2.0,1.0,179.26999999999998,2024-09-29 08:24:51,2024-12-17 04:21:49,2.0,103.0,89.63499999999999,Occasional
U011200,2023-08-03 15:19:24,18,West,Organic,Verified,2023-08,5.0,2.0,716.71,2023-01-03 06:36:19,2024-08-28 21:08:23,5.0,214.0,143.342,At Risk
U011201,2024-06-01 14:26:39,52,South,Referral,Verified,2024-06,3.0,2.0,280.87,2023-10-12 21:02:17,2024-12-13 04:47:25,3.0,107.0,93.62333333333333,Occasional
U011202,2024-03-17 10:32:41,22,East,Referral,Verified,2024-03,2.0,2.0,184.5,2023-06-11 15:36:16,2024-10-02 12:25:43,2.0,179.0,92.25,Occasional
U011203,2023-02-04 09:37:42,32,East,Paid Search,Verified,2023-02,4.0,4.0,421.96000000000004,2024-03-24 20:47:48,2024-11-21 12:25:43,4.0,129.0,105.49000000000001,Occasional
U011204,2023-11-27 05:44:46,45,South,Organic,Verified,2023-11,4.0,4.0,977.15,2023-03-18 09:01:43,2024-02-22 23:31:03,4.0,401.0,244.2875,At Risk
U011205,2024-06-02 22:45:07,29,South,Organic,Rejected,2024-06,4.0,4.0,331.29,2023-04-21 06:45:17,2025-02-27 00:47:11,4.0,31.0,82.8225,Occasional
U011206,2024-07-26 10:43:28,30,West,Organic,Verified,2024-07,3.0,3.0,117.65,2023-05-22 15:12:40,2024-09-12 18:04:18,3.0,199.0,39.21666666666667,At Risk
U011207,2023-07-29 10:22:47,62,South,Social,Verified,2023-07,7.0,6.0,783.6,2023-01-14 23:34:20,2025-03-10 17:12:18,7.0,20.0,111.94285714285715,Engaged
U011208,2024-11-06 05:30:22,59,Central,Organic,Verified,2024-11,4.0,3.0,266.41999999999996,2023-03-05 16:48:42,2024-08-09 04:41:35,4.0,233.0,66.60499999999999,At Risk
U011209,2024-04-20 17:52:38,22,Central,Organic,Verified,2024-04,2.0,2.0,157.04,2023-10-23 15:44:08,2024-09-01 07:32:26,2.0,210.0,78.52,At Risk
U011210,2023-11-16 12:00:42,63,South,Organic,Verified,2023-11,3.0,3.0,676.89,2023-04-21 13:49:53,2024-02-08 11:28:03,3.0,416.0,225.63,At Risk
U011211,2024-04-02 19:14:49,42,North,Referral,Verified,2024-04,4.0,4.0,1120.78,2023-03-06 04:00:23,2024-09-03 00:21:14,4.0,208.0,280.195,At Risk
U011212,2024-09-28 05:07:25,25,Central,Referral,Pending,2024-09,4.0,4.0,363.44,2023-02-05 16:40:18,2025-01-31 20:59:03,3.0,58.0,90.86,Occasional
U011213,2023-06-15 14:15:46,66,North,Social,Verified,2023-06,4.0,3.0,695.0799999999999,2023-02-17 04:39:56,2024-09-16 04:30:19,4.0,195.0,173.76999999999998,At Risk
U011214,2023-04-20 18:26:43,35,West,Organic,Verified,2023-04,5.0,5.0,725.8199999999999,2023-01-21 16:00:09,2025-01-20 23:23:26,5.0,68.0,145.164,Engaged
U011215,2023-11-18 12:43:30,35,North,Organic,Verified,2023-11,3.0,1.0,180.35,2024-04-08 15:15:02,2024-12-01 23:23:29,3.0,118.0,60.11666666666667,Occasional
U011216,2023-03-03 06:21:44,25,North,Referral,Verified,2023-03,2.0,2.0,562.1,2024-08-26 13:38:15,2025-02-27 00:29:01,2.0,31.0,281.05,Occasional
U011217,2024-09-02 00:17:40,64,South,Organic,Rejected,2024-09,5.0,5.0,1003.33,2023-01-13 01:30:41,2024-09-26 00:33:43,5.0,185.0,200.666,At Risk
U011218,2024-12-09 10:08:37,33,South,Organic,Verified,2024-12,7.0,5.0,1221.3000000000002,2023-04-03 12:01:46,2024-12-10 00:55:14,7.0,110.0,174.4714285714286,Occasional
U011219,2024-03-18 01:57:56,49,Central,Social,Verified,2024-03,5.0,4.0,296.15999999999997,2023-03-01 18:22:30,2024-11-17 02:05:41,5.0,133.0,59.23199999999999,Occasional
U011220,2024-12-16 06:57:57,30,North,Paid Search,Verified,2024-12,4.0,4.0,631.37,2023-01-06 15:00:16,2023-07-27 14:30:20,4.0,612.0,157.8425,At Risk
U011221,2023-02-20 04:17:42,65,North,Paid Search,Verified,2023-02,7.0,6.0,921.44,2023-01-07 01:03:43,2024-06-04 06:13:35,5.0,299.0,131.6342857142857,At Risk
U011222,2024-04-06 18:10:23,59,West,Social,Verified,2024-04,5.0,5.0,224.85000000000002,2023-01-02 12:11:32,2025-03-16 12:00:18,5.0,14.0,44.970000000000006,Engaged
U011223,2023-11-20 07:45:45,44,Central,Organic,Verified,2023-11,4.0,4.0,633.0400000000001,2023-04-24 11:07:55,2024-08-31 18:06:10,3.0,211.0,158.26000000000002,At Risk
U011224,2023-07-22 11:27:01,36,South,Organic,Verified,2023-07,3.0,3.0,260.45,2024-01-10 13:30:42,2024-12-14 17:59:11,3.0,106.0,86.81666666666666,Occasional
U011225,2023-08-16 14:14:09,52,West,Organic,Verified,2023-08,10.0,9.0,1293.54,2023-02-08 21:42:59,2025-03-12 17:12:37,9.0,18.0,129.35399999999998,Power User
U011226,2024-02-02 23:32:39,44,North,Organic,Verified,2024-02,7.0,5.0,800.16,2023-03-07 22:59:21,2025-01-26 09:10:00,5.0,63.0,114.30857142857143,Engaged
U011227,2024-04-13 09:37:56,44,West,Paid Search,Verified,2024-04,2.0,2.0,157.7,2023-04-27 12:27:01,2023-08-06 16:26:27,2.0,602.0,78.85,At Risk
U011228,2023-04-30 17:26:43,53,Unknown,Affiliate,Verified,2023-04,3.0,1.0,335.76,2024-08-05 19:14:53,2025-03-01 05:28:37,3.0,29.0,111.92,Occasional
U011229,2024-03-24 15:09:36,19,Central,Social,Verified,2024-03,5.0,5.0,820.97,2023-01-18 23:52:35,2024-09-28 05:57:54,5.0,183.0,164.19400000000002,At Risk
U011230,2024-11-07 09:00:51,61,East,Referral,Verified,2024-11,2.0,2.0,146.39000000000001,2023-03-30 03:10:38,2023-07-09 12:02:43,2.0,630.0,73.19500000000001,At Risk
U011231,2023-01-08 14:10:29,28,Central,Social,Verified,2023-01,3.0,3.0,809.05,2023-05-22 03:25:28,2024-07-15 05:47:50,3.0,258.0,269.68333333333334,At Risk
U011232,2024-10-03 04:50:45,33,South,Paid Search,Verified,2024-10,4.0,4.0,611.38,2023-11-11 21:06:46,2024-12-30 17:01:29,3.0,90.0,152.845,Occasional
U011233,2024-03-19 14:49:31,41,West,Organic,Verified,2024-03,5.0,4.0,984.44,2023-03-12 14:08:43,2024-06-22 08:46:09,5.0,281.0,196.888,At Risk
U011234,2023-09-07 19:41:07,29,West,Organic,Verified,2023-09,6.0,5.0,534.01,2024-04-23 21:04:53,2025-03-14 14:08:17,6.0,16.0,89.00166666666667,Engaged
U011235,2024-06-20 10:33:57,67,South,Paid Search,Verified,2024-06,5.0,4.0,1143.8,2023-08-08 03:11:24,2025-03-05 02:33:06,5.0,25.0,228.76,Engaged
U011236,2024-03-26 23:37:45,69,Central,Organic,Verified,2024-03,5.0,3.0,480.28000000000003,2023-02-04 23:41:20,2024-07-09 15:30:21,5.0,264.0,96.05600000000001,At Risk
U011237,2024-07-15 04:09:00,26,West,Organic,Verified,2024-07,1.0,1.0,54.61,2024-08-24 12:55:33,2024-08-24 12:55:33,1.0,218.0,54.61,At Risk
U011238,2023-03-01 08:10:38,34,Central,Social,Verified,2023-03,3.0,3.0,211.37,2023-07-14 18:40:59,2025-01-29 03:30:44,3.0,60.0,70.45666666666666,Occasional
U011239,2023-02-13 01:15:19,37,South,Organic,Verified,2023-02,6.0,4.0,1877.23,2023-03-12 09:31:01,2025-02-25 18:05:29,6.0,33.0,312.87166666666667,Engaged
U011240,2024-04-13 16:05:32,53,West,Referral,Verified,2024-04,4.0,3.0,623.64,2024-02-06 17:35:57,2025-01-11 08:54:04,4.0,78.0,155.91,Occasional
U011241,2023-08-10 16:05:43,49,South,Organic,Verified,2023-08,4.0,2.0,403.41,2023-07-03 14:30:29,2024-06-11 03:16:02,4.0,292.0,100.8525,At Risk
U011242,2023-06-23 22:30:23,53,Central,Paid Search,Verified,2023-06,5.0,5.0,921.19,2023-04-30 03:05:43,2024-09-01 06:37:54,5.0,210.0,184.238,At Risk
U011243,2023-11-04 12:42:46,19,North,Referral,Rejected,2023-11,5.0,4.0,569.3100000000001,2023-03-12 16:34:10,2025-03-13 19:59:59,4.0,17.0,113.86200000000001,Engaged
U011244,2024-06-13 09:45:33,45,East,Organic,Pending,2024-06,4.0,4.0,520.67,2023-09-19 10:25:44,2024-06-27 13:12:35,3.0,276.0,130.1675,At Risk
U011245,2023-05-12 05:36:01,29,North,Organic,Verified,2023-05,4.0,4.0,579.22,2023-03-13 23:31:20,2025-01-17 06:04:00,4.0,72.0,144.805,Occasional
U011246,2024-12-11 10:22:30,30,West,Referral,Verified,2024-12,5.0,4.0,729.82,2023-05-14 23:16:42,2024-11-11 05:22:57,5.0,139.0,145.964,Occasional
U011247,2023-11-04 03:15:26,59,South,Referral,Verified,2023-11,4.0,4.0,374.87,2023-05-27 01:53:34,2024-10-17 19:02:58,3.0,164.0,93.7175,Occasional
U011248,2023-04-20 22:09:26,25,Central,Organic,Pending,2023-04,3.0,3.0,1561.07,2023-01-04 11:42:41,2024-07-06 07:18:21,3.0,267.0,520.3566666666667,At Risk
U011249,2023-02-21 22:11:22,19,Central,Paid Search,Verified,2023-02,2.0,1.0,214.12,2023-02-23 10:37:17,2024-09-02 08:10:42,2.0,209.0,107.06,At Risk
U011250,2024-09-17 19:15:09,43,South,Organic,Verified,2024-09,4.0,3.0,156.61,2023-01-10 04:26:04,2024-07-12 22:21:08,4.0,261.0,39.1525,At Risk
U011251,2023-03-24 15:34:00,56,West,Organic,Verified,2023-03,4.0,4.0,612.25,2023-04-01 19:25:04,2023-11-06 00:17:29,4.0,510.0,153.0625,At Risk
U011252,2023-11-02 20:13:50,45,West,Social,Pending,2023-11,3.0,3.0,836.53,2023-02-12 05:06:05,2024-05-21 08:56:57,3.0,313.0,278.8433333333333,At Risk
U011253,2024-05-03 03:31:56,26,South,Organic,Pending,2024-05,4.0,4.0,723.8399999999999,2023-01-10 00:49:23,2024-01-20 22:49:58,4.0,435.0,180.95999999999998,At Risk
U011254,2024-01-10 13:26:44,58,South,Paid Search,Verified,2024-01,3.0,2.0,248.32,2023-05-16 17:05:15,2024-09-26 13:03:38,3.0,185.0,82.77333333333333,At Risk
U011255,2023-07-11 16:16:10,38,North,Referral,Verified,2023-07,6.0,6.0,1231.21,2023-01-22 19:14:44,2025-01-30 09:15:14,6.0,59.0,205.20166666666668,Engaged
U011256,2023-03-20 18:54:02,55,North,Affiliate,Verified,2023-03,4.0,4.0,521.64,2023-07-22 20:51:17,2025-03-05 17:47:01,4.0,25.0,130.41,Occasional
U011257,2024-06-03 07:49:49,28,East,Organic,Verified,2024-06,5.0,5.0,751.58,2023-02-09 22:30:51,2024-08-12 05:19:40,5.0,230.0,150.316,At Risk
U011258,2023-12-24 21:51:43,66,East,Referral,Rejected,2023-12,3.0,2.0,376.23,2023-04-27 00:16:51,2024-11-19 14:34:41,3.0,131.0,125.41000000000001,Occasional
U011259,2023-02-05 02:51:41,33,South,Referral,Verified,2023-02,7.0,7.0,936.22,2023-07-20 19:27:25,2024-08-24 22:07:23,5.0,218.0,133.74571428571429,At Risk
U011260,2023-05-13 06:35:34,69,Central,Organic,Verified,2023-05,2.0,2.0,1662.96,2024-01-02 09:56:39,2024-07-31 03:26:45,2.0,242.0,831.48,At Risk
U011261,2024-02-15 18:33:26,37,North,Organic,Verified,2024-02,5.0,3.0,567.5,2023-02-17 16:01:46,2024-10-08 04:44:05,5.0,173.0,113.5,Occasional
U011262,2023-05-03 22:06:21,56,West,Affiliate,Rejected,2023-05,7.0,6.0,664.11,2023-02-01 14:31:42,2025-02-18 18:25:51,6.0,40.0,94.87285714285714,Engaged
U011263,2023-10-13 18:10:50,44,West,Paid Search,Verified,2023-10,4.0,4.0,818.59,2023-03-05 15:37:05,2025-02-13 02:49:47,4.0,45.0,204.6475,Occasional
U011264,2023-04-01 21:37:45,22,West,Organic,Rejected,2023-04,6.0,5.0,901.49,2023-06-14 17:58:00,2025-02-09 02:13:18,5.0,49.0,150.24833333333333,Engaged
U011265,2024-08-04 18:56:19,23,East,Paid Search,Verified,2024-08,4.0,1.0,281.8,2023-01-20 18:03:26,2025-03-15 19:25:44,4.0,15.0,70.45,Occasional
U011266,2024-04-05 04:46:28,39,North,Paid Search,Verified,2024-04,3.0,2.0,368.63,2024-03-06 00:20:47,2025-03-08 16:38:53,3.0,22.0,122.87666666666667,Occasional
U011267,2024-07-26 06:49:54,28,Central,Organic,Verified,2024-07,3.0,3.0,317.68,2024-02-23 12:08:26,2025-01-15 14:05:54,3.0,74.0,105.89333333333333,Occasional
U011268,2023-02-08 06:56:18,50,West,Organic,Verified,2023-02,6.0,5.0,1018.48,2023-06-11 16:11:40,2024-05-15 12:07:29,5.0,319.0,169.74666666666667,At Risk
U011269,2023-10-02 03:48:17,25,West,Organic,Verified,2023-10,6.0,6.0,545.36,2023-03-08 11:02:59,2024-12-23 19:46:44,6.0,97.0,90.89333333333333,Occasional
U011270,2023-07-15 08:38:13,49,North,Paid Search,Verified,2023-07,2.0,1.0,310.77,2024-02-19 10:37:19,2024-08-19 18:58:42,2.0,223.0,155.385,At Risk
U011271,2024-03-30 13:56:58,28,Unknown,Paid Search,Verified,2024-03,5.0,5.0,1066.21,2023-09-30 11:25:25,2025-03-29 05:23:57,4.0,1.0,213.24200000000002,Engaged
U011272,2024-08-22 16:36:08,27,South,Organic,Verified,2024-08,2.0,2.0,189.76,2023-12-16 05:16:09,2024-08-10 12:52:19,2.0,232.0,94.88,At Risk
U011273,2023-06-16 02:39:22,37,East,Referral,Verified,2023-06,1.0,1.0,81.63,2023-02-15 11:51:50,2023-02-15 11:51:50,1.0,774.0,81.63,At Risk
U011274,2024-07-15 21:44:54,48,West,Referral,Verified,2024-07,8.0,5.0,776.66,2023-07-15 02:48:28,2025-03-25 10:00:55,6.0,5.0,97.0825,Engaged
U011275,2024-02-28 16:43:39,39,North,Paid Search,Verified,2024-02,7.0,7.0,599.2,2023-03-28 04:37:00,2025-01-07 12:44:08,7.0,82.0,85.60000000000001,Engaged
U011276,2024-08-24 13:30:16,36,North,Organic,Verified,2024-08,12.0,9.0,1841.33,2023-11-21 11:07:41,2024-11-25 06:53:32,8.0,125.0,153.44416666666666,Occasional
U011277,2023-03-01 07:45:26,36,North,Organic,Verified,2023-03,2.0,1.0,158.20999999999998,2023-12-10 16:19:27,2024-10-15 20:25:54,2.0,166.0,79.10499999999999,Occasional
U011278,2024-12-24 08:57:45,35,North,Social,Verified,2024-12,4.0,4.0,621.12,2023-03-09 13:30:50,2024-06-16 04:46:39,2.0,287.0,155.28,At Risk
U011279,2023-11-14 06:16:01,39,South,Organic,Pending,2023-11,5.0,4.0,662.16,2023-04-26 13:22:24,2024-07-18 12:11:24,4.0,255.0,132.432,At Risk
U011280,2023-07-24 11:02:07,62,North,Organic,Verified,2023-07,6.0,5.0,669.27,2023-02-18 18:45:02,2024-04-12 02:41:09,4.0,352.0,111.545,At Risk
U011281,2023-05-14 09:23:20,48,South,Referral,Rejected,2023-05,7.0,5.0,821.34,2023-01-12 05:05:43,2024-10-19 16:30:43,6.0,162.0,117.33428571428571,Occasional
U011282,2024-12-19 23:38:32,40,West,Affiliate,Verified,2024-12,0.0,0.0,0.0,,,0.0,999.0,0.0,No Activity
U011283,2024-10-06 20:50:17,57,West,Social,Verified,2024-10,4.0,4.0,249.78,2023-07-25 18:49:23,2025-03-06 02:27:15,4.0,24.0,62.445,Occasional
U011284,2023-04-06 18:28:48,45,South,Paid Search,Verified,2023-04,3.0,3.0,367.24,2023-02-22 05:43:28,2023-06-02 14:51:09,3.0,667.0,122.41333333333334,At Risk
U011285,2023-11-21 18:39:44,68,North,Social,Verified,2023-11,4.0,3.0,227.98000000000002,2023-01-05 21:58:14,2024-12-15 13:13:15,4.0,105.0,56.995000000000005,Occasional
U011286,2024-06-19 11:34:04,47,West,Organic,Rejected,2024-06,6.0,5.0,1377.51,2023-02-23 19:44:56,2025-03-06 11:57:37,6.0,24.0,229.585,Engaged
